_id,ltable_ID,rtable_ID,ltable_Title,ltable_Genres_Merged,ltable_Episodes,ltable_Year,ltable_Type,ltable_ProductionHouse_Merged,rtable_Title,rtable_Genres_Merged,rtable_Episodes,rtable_Year,rtable_Type,rtable_ProductionHouse_Merged,gold
53007,2715,408,Gad Guard,AdventureMechaSci-FiShounen,26,2003-2003,TV,GonzoHalFilmMakerFUNimationEntertainmentMediaFactoryImagicaAmberFilmWorks,Gad Guard,ActionFuturisticMechaSciFiSeinenSuperpowers,26,2003,TV,GONZO,1
53008,2716,1358,Hachijunichikan Sekai Isshuu,AdventureHistoricalKidsRomance,26,1984-1984,TV,NipponAnimation,Hachijunichikan Sekai Isshuu,AdventureAnimalProtagonistsBasedonaNovelFamilyFriendly,26,1987 - 1988,TV,NipponAnimation,1
53081,2718,3280,Kyouryuu Daisensou Aizenborg,ActionMecha,39,1977-1978,TV,TVTokyoTsuburayaProductions,Kyouryuu Daisensou Aizenborg,,39,1977 - 1978,TV,,1
53293,2725,5740,Denkou Chou Tokkyuu Hikarian,ActionAdventureKids,52,2002-2003,TV,TVTokyoTokyoKids,Denkou Chou Tokkyuu Hikarian,,52,2002 - 2003,TV,TokyoKids,1
53357,2726,3389,Duel Masters Cross,ActionAdventureComedyShounen,100,2008-2010,TV,ShogakukanMusic&amp;DigitalEntertainment,Duel Masters Cross,BasedonaMangaCardBattlesFamilyFriendlyShounen,100,2008 - 2010,TV,ShogakukanMusic&DigitalEntertainment,1
53519,2727,1788,Gilgamesh,DramaFantasySci-Fi,26,2003-2004,TV,GroupTACADVFilms,Gilgamesh,BasedonaMangaPost-apocalypticSciFiSuperpowers,26,2003 - 2004,TV,GroupTAC,1
53597,2730,9473,Morita-san wa Mukuchi. 2,ComedySchoolSliceofLife,13,2011-2011,TV,DAXProductionTakeshoboSeven,Morita-san wa Mukuchi. 2,BasedonaMangaComedySchoolLifeSliceofLife,13,2011,TV,Seven,1
53750,2732,1391,Nobunaga the Fool,ActionHistoricalMechaSci-Fi,24,2014-2014,TV,TVTokyoSatelightLantisMediaFactorySentaiFilmworks,Nobunaga the Fool,ActionMechaSciFi,24,2014,TV,Satelight,1
53757,2734,2624,Yuusha Raideen,ActionAdventureMechaSci-FiShounen,50,1975-1976,TV,Sunrise,Yuusha Raideen,ActionMechaMonster-of-the-week,50,1975 - 1976,TV,Sunrise,1
53773,2736,9775,Beet the Vandel Buster Excellion,AdventureFantasyShounenSupernatural,25,2005-2006,TV,ToeiAnimationSonyMusicEntertainment,Beet the Vandel Buster Excellion,ActionAdventureBasedonaMangaFantasyMagicMonstersShounenSuperpowers,25,2005 - 2006,TV,ToeiAnimation,1
53800,2737,7648,Hareluya II Boy,ActionComedyFantasySchoolShounen,25,1997-1997,TV,TVTokyoTriangleStaff,Hareluya II Boy,HandtoHandCombat,25,1997,TV,TriangleStaff,1
53807,2740,1484,Nurse Angel Ririka SOS,DramaFantasyMagicShoujo,35,1995-1996,TV,NASTVTokyoMusic,Nurse Angel Ririka SOS,MagicalGirl,35,1995 - 1996,TV,,1
53875,2745,4028,Cross Fight B-Daman eS,Kids,52,2012-2013,TV,TVTokyod-rights,Cross Fight B-Daman eS,ActionAdventureBasedonaMangaBasedonaVideoGameFamilyFriendlyFantasyShounen,52,2012 - 2013,TV,SynergySP,1
53895,2746,8766,Dan Doh!!,AdventureShounenSports,26,2004-2004,TV,TokyoKidsHoriproBandaiEntertainment,Dan Doh!!,FamilyFriendlySports,26,2004,TV,TokyoKids,1
53914,2749,2138,Ketsuekigata-kun!,Comedy,12,2013-2013,TV,FeelEarthStarEntertainment,Ketsuekigata-kun!,BasedonaMangaComedyScience,13,2013,TV,Feel,1
54083,2753,2074,Bakegyamon,ActionGameShounen,51,2006-2007,TV,Radix,Bakegyamon,ActionAdventureBasedonaMangaFantasyMonstersPersoninaStrangeWorldShounen,51,2006 - 2007,TV,Radix,1
54093,2755,926,Betterman,ActionAdventureComedyDramaHorrorMechaMysteryPsychologicalSci-FiShounen,26,1999-1999,TV,SunriseBandaiEntertainmentSentaiFilmworks,Betterman,MechaSciFi,26,1999,TV,Sunrise,1
54144,2757,122,Iketeru Futari,ComedyEcchiRomanceSchoolSeinen,16,1999-1999,TV,J.C.StaffTBS,Iketeru Futari,BasedonaMangaComedyEcchi,16,1999,TV,J.C.Staff,1
30112,2759,6336,Kanokon (Kanokon: The Girl Who Cried Fox),ComedyEcchiHaremRomanceShounenSupernatural,12,2008-2008,TV,XebecMediaFactoryMovicAT-XMediaBlasters,Fuse: Memoirs of the Hunter Girl,BasedonaNovelFantasyFeudalJapan,1,2012,Movie,TMSEntertainment,0
54188,2760,651,Kemeko Deluxe!,ActionComedyEcchiRomanceSchoolSci-FiShounen,12,2008-2008,TV,GeneonUniversalEntertainmentHalFilmMakerYTVTheKlockWorxACCreateYomiuriAdvertising,Kemeko Deluxe!,BasedonaMangaComedyEcchi,12,2008,TV,HalFilmMaker,1
54198,2761,680,Lemon Angel Project,DramaMusic,13,2006-2006,TV,Radix,Lemon Angel Project,IdolsMusic,13,2006,TV,Radix,1
19092,2763,3656,Oyayubi Hime Monogatari (Thumbelina: A Magical Story),AdventureFantasyShoujo,26,1992-1992,TV,EnokiFilms,Konchuu Monogatari Minashigo Hutch,AdventureAnimalProtagonistsFamilyFriendly,91,1970 - 1971,TV,TatsunokoPro.,0
54205,2770,986,White Album,DramaHaremMusicRomance,13,2009-2009,TV,SevenArcs,White Album,BasedonanErogeBasedonaVisualNovelDramaIdolsRomance,13,2009,TV,SevenArcs,1
54296,2776,459,Gun Frontier,ActionAdventureDramaHistoricalSci-FiShounen,13,2002-2002,TV,VegaEntertainmentMediaBlasters,Gun Frontier,BasedonaMangaWestern,13,2002,TV,VegaEntertainment,1
54393,2778,5431,Ohayo! Spank,ComedySliceofLife,63,1981-1982,TV,TMSEntertainment,Ohayo! Spank,ComedyRomanceSliceofLife,63,1982,TV,TokyoMovie,1
15357,2781,2795,Persona 4 The Golden Animation,AdventureMysterySchoolSci-FiSuperPowerSupernatural,12,2014-2014,TV,AniplexA-1PicturesYomikoAdvertisingMainichiBroadcastingMovicSegaAniplexofAmerica,Kyoto Animation: Hassou-hen,Promotional,1,2012,Other,KyotoAnimation,0
54482,2781,9250,Persona 4 The Golden Animation,AdventureMysterySchoolSci-FiSuperPowerSupernatural,12,2014-2014,TV,AniplexA-1PicturesYomikoAdvertisingMainichiBroadcastingMovicSegaAniplexofAmerica,Persona 4 The Golden Animation,BasedonaVideoGameFantasyMysterySupernatural,12,2014,TV,A-1Pictures,1
54522,2782,2379,Teekyuu,ComedySchoolShounenSports,12,2012-2012,TV,MAPPAEarthStarEntertainment,Teekyuu,BasedonaMangaComedy,12,2012,TV,Mappa,1
54525,2783,9503,Absolute Duo,ActionEcchiHaremRomanceSchoolSupernatural,12,2015-2015,TV,FUNimationEntertainmentHalfH.PStudioAT-X8bitfengShowgate,Absolute Duo,ActionBasedonaLightNovelEcchiFantasyHaremRomanceSchoolLife,12,2015,TV,8-Bit,1
54718,2786,3333,Ashita e Free Kick,Sports,52,1992-1993,TV,ProductionReed,Ashita e Free Kick,OriginalWorkSoccerSports,52,1992,TV,AshiProductions,1
3091,2787,540,Choujikuu Seiki Orguss (The Super Dimension Century Orguss),ActionAdventureMechaSci-FiShounen,35,1983-1984,TV,ArtlandTokyoMovieShinshaVictorEntertainmentMainichiBroadcastingStudioNueBigWestDiscotek,Choujikuu Yousai Macross II: Lovers Again,AliensMechaMilitaryMusicOuterSpaceSciFiWar,6,1992,OVA,AIC,0
6672,2789,1099,Hikari no Densetsu,MusicRomanceShoujoSports,19,1986-1986,TV,TatsunokoProductions,Hikari no Densetsu,LoveTriangleRomanceShoujoSports,19,1986,TV,TatsunokoPro.,1
7060,2802,1203,Bakuto Sengen Daigander (Daigunder),AdventureMechaSci-FiShounen,39,2002-2002,TV,TVTokyoNipponAnimationVictorEntertainment,Bakuto Sengen Daigander,ActionMechaSciFiShounenTournaments,39,2002,TV,Brains-Base,1
10479,2861,1842,Transformers Galaxy Force (Transformers Cybertron),AdventureMechaSci-FiShounen,52,2005-2005,TV,GonzoHasbro,Eiga Beast Wars Second Chou Seimeitai Transformers Lio Convoy Kiki Ippatsu!,,1,1998,Movie,,0
15544,2868,2839,Kore ga Watashi no Goshujinsama (He is My Master),ComedyEcchiSliceofLife,12,2005-2005,TV,GainaxGeneonUniversalEntertainmentShaftTBSDAXProductionSentaiFilmworksMemory-Tech,Ame to Shoujo to Watashi no Tegami,OriginalWorkRomanceShorts,1,2005,Web,,0
11411,2881,2054,Umi no Triton (Triton of the Sea),AdventureFantasyShounen,27,1972-1972,TV,Nonefoundaddsome,Triton of the Sea,AdventureFantasy,27,1972,TV,,1
800,2884,142,Amaenaide yo!! (Ah My Buddha),ComedyEcchiHaremRomanceSupernatural,12,2005-2005,TV,StudioDeenRightStufMediaBlasters,Amaenaideyo!! Special,BasedonaMangaComedyEcchiNudity,1,2005,DVD Special,StudioDeen,1
4627,2904,777,Shirayuki Hime no Densetsu (The Legend of Snow White),AdventureFantasyRomance,52,1994-1995,TV,TatsunokoProductions,Dragon Quest: ~Legend of the Hero Abel~,,43,1989 - 1991,TV,,0
8945,2904,1606,Shirayuki Hime no Densetsu (The Legend of Snow White),AdventureFantasyRomance,52,1994-1995,TV,TatsunokoProductions,"Kimba, the White Lion",AnimalProtagonistsFamilyFriendly,52,1965 - 1966,TV,MushiPro,0
24904,2904,5245,Shirayuki Hime no Densetsu (The Legend of Snow White),AdventureFantasyRomance,52,1994-1995,TV,TatsunokoProductions,Crayon Shin-chan Movie 13: Densetsu wo Yobu Buriburi 3 Pun Dai Shingeki,,1,2005,Movie,ShineiAnimation,0
3589,2941,633,Shining Tears X Wind,ActionAdventureFantasyMagic,13,2007-2007,TV,StudioDeenSegaDiscotek,Shining Tears X Wind,AdventureFantasyMagicPersoninaStrangeWorld,13,2007,TV,StudioDeen,1
16654,2947,3126,Duel Masters Cross Shock,ActionAdventureComedyShounen,50,2010-2011,TV,ShogakukanProductions,Duel Masters Cross Shock,BasedonaMangaCardBattlesFamilyFriendlyShounen,50,2010 - 2011,TV,ShogakukanMusic&DigitalEntertainment,1
9943,2967,1757,Chiisana Kyojin Microman,ActionAdventureComedyKidsMechaSci-FiShounenSuperPower,52,1999-1999,TV,StudioPierrotTVTokyoYomikoAdvertising,Chiisana Viking Vickie,AdventureBasedonaNovelComedyHistorical,78,1974 - 1975,TV,NipponAnimation,0
27098,2967,5750,Chiisana Kyojin Microman,ActionAdventureComedyKidsMechaSci-FiShounenSuperPower,52,1999-1999,TV,StudioPierrotTVTokyoYomikoAdvertising,Chiisana Kyojin Microman: Daigekisen! Microman vs Saikyou Senshi Gorgon,,1,1999,Movie,StudioPierrot,1
7348,2969,1281,Gokuu no Daibouken (Adventures of the Monkey King),ComedyFantasy,39,1967-1967,TV,MushiProductions,Fantastic Adventure of Yohko: Leda,ActionAdventureFantasyMechaMusicPersoninaStrangeWorldSciFi,1,1985,OVA,,0
17078,2969,3220,Gokuu no Daibouken (Adventures of the Monkey King),ComedyFantasy,39,1967-1967,TV,MushiProductions,One Piece: Episode of Luffy - The Hand Island Adventure,PiratesShounen,1,2012,TV Special,ToeiAnimation,0
49826,2973,1548,Prism Ark,ActionComedyDramaFantasyMagic,12,2007-2007,TV,FrontLine,Prism Ark,ActionAdventureBasedonanErogeBasedonaVisualNovelComedyEcchiFantasyMagicSwordplay,12,2007,TV,,1
7384,2976,1295,Yume no Hoshi no Button Nose (Dream Star Button Nose),AdventureKids,26,1985-1986,TV,TVAsahiSanrio,New Dream Hunter Rem: Yume no Kishitachi,,1,1990,OVA,StudioZain,0
49901,2977,1700,Arc the Lad,ActionAdventureFantasyHorrorSci-Fi,26,1999-1999,TV,BeeTrainSonyPicturesEntertainmentAniplexADVFilms,Arc the Lad,AdventureBasedonaVideoGameFantasyMagic,26,1999,TV,BEETRAIN,1
49986,2978,1757,Chiisana Viking Vickie,AdventureComedyHistoricalKids,78,1974-1975,TV,NipponAnimationMushiProductions,Chiisana Viking Vickie,AdventureBasedonaNovelComedyHistorical,78,1974 - 1975,TV,NipponAnimation,1
50085,2979,1719,Heavy Object,ActionMechaMilitarySci-Fi,Unknown,2015 -2015 ,TV,J.C.StaffFUNimationEntertainmentMagicCapsuleSANZIGEN,Heavy Object,ActionBasedonaLightNovelMilitarySciFi,2+,2015 - ?,TV,J.C.Staff,1
50175,2980,3499,Little Lulu to Chicchai Nakama,ComedyKidsSliceofLife,26,1976-1977,TV,NipponAnimation,Little Lulu to Chicchai Nakama,FamilyFriendly,26,1976 - 1977,TV,NipponAnimation,1
50241,2983,10010,Shuffle! Memories,ComedyDramaEcchiFantasyHaremMagicRomanceSchoolSeinen,12,2007-2007,TV,AsreadKadokawaPicturesUSAMemory-Tech,Shuffle! Memories,BasedonanErogeBasedonaVisualNovelComedyHarem,12,2007,TV,asread,1
50477,2984,1417,Softenni,ComedyEcchiSchoolSports,12,2011-2011,TV,XebecGeneonUniversalEntertainmentLantisAT-XTheKlockWorxStudioMausu,Softenni,BasedonaMangaComedyEcchiPantyShotsSportsTennis,12,2011,TV,XEBEC,1
50521,2985,1234,Tenshi no Shippo Chu!,FantasyMagicRomance,11,2003-2003,TV,BandaiVisual,Tenshi no Shippo Chu!,AngelsFantasyOriginalWork,11,2003,TV,Wonderfarm,1
50542,2989,1000,Galaxy Angel Rune,ComedySci-Fi,13,2006-2006,TV,MadhouseBandaiVisualSatelightBroccoliSunnySideUp,Galaxy Angel Rune,ComedyOuterSpaceSciFi,13,2006,TV,Satelight,1
50664,2992,1920,Kokoro Toshokan,ComedyDramaSliceofLife,13,2001-2002,TV,StudioDeenVictorEntertainment,Kokoro Toshokan,BasedonaMangaComedyFantasySliceofLife,13,2001 - 2002,TV,StudioDeen,1
3096,2994,543,Mega Man (Megaman),ActionAdventureComedy,27,1994-1995,TV,ADVFilmsProductionReedCapcomDiscotek,MegaMan: NT Warrior,ActionAdventureComedySciFi,56,2002 - 2003,TV,XEBEC,0
50750,2995,1740,Mission-E,ActionComedySchoolSci-Fi,12,2008-2008,TV,StudioDeen,Mission-E,ActionOriginalWorkSciFiSuperpowers,12,2008,TV,StudioDeen,1
50813,2996,1436,Ring ni Kakero 1,ActionShounenSports,12,2004-2004,TV,ToeiAnimation,Ring ni Kakero 1,ActionBasedonaMangaBoxingHandtoHandCombatShounenSports,12,2004,TV,ToeiAnimation,1
50817,2997,2526,Saint October,AdventureFantasy,26,2007-2007,TV,KonamiStudioCometYomikoAdvertisingDelphiSound,Saint October,ComedyDetectivesMagicMagicalGirlMysteryOriginalWorkShoujo,26,2007,TV,StudioComet,1
50964,2998,2029,Saint Seiya Omega,ActionAdventureFantasyShounen,97,2012-2014,TV,ToeiAnimationDentsuTVAsahi,Saint Seiya Omega,ActionFantasyHandtoHandCombatSuperpowers,97,2012 - 2014,TV,ToeiAnimation,1
51158,2999,494,Stella Jogakuin Koutou-ka C_-bu,MilitarySchoolSports,13,2013-2013,TV,GainaxPonyCanyonTBSSentaiFilmworks,Stella Jogakuin Koutou-ka C_-bu,BasedonaMangaComedyGunfightsSchoolClubSchoolLifeSeinenSports,13,2013,TV,Gainax,1
51178,3000,9432,Tokyo ESP,ActionComedySci-FiShounenSuperPowerSupernatural,12,2014-2014,TV,XebecFUNimationEntertainmentLantisRakuonshaTheKlockWorxTokyoMX,Tokyo ESP,ActionBasedonaMangaSciFiShounenSupernatural,12,2014,TV,XEBEC,1
51317,3005,3275,Gakkatsu!,ComedySchool,25,2012-2012,TV,NHK,Gakkatsu!,ComedyFlashAnimationOriginalWorkSchoolLife,25,2012,TV,Fanworks,1
15482,3006,2826,Gokujou!! Mecha Mote Iinchou Second Collection,ComedyRomanceSchoolShoujo,51,2010-2011,TV,TVTokyoShogakukanProductionsSynergySP,Sengoku Collection,ComedyEcchiPersoninaStrangeWorld,26,2012,TV,Brains-Base,0
51381,3006,9868,Gokujou!! Mecha Mote Iinchou Second Collection,ComedyRomanceSchoolShoujo,51,2010-2011,TV,TVTokyoShogakukanProductionsSynergySP,Gokujou!! Mecha Mote Iinchou Second Collection,BasedonaMangaComedyRomanceSchoolLifeShoujo,51,2010 - 2011,TV,ShogakukanMusic&DigitalEntertainment,1
51497,3007,907,Happiness!,ComedyHaremMagicRomanceSchool,12,2006-2006,TV,ArtlandMaidenJapanDelphiSound,Happiness!,BasedonanErogeBasedonaVisualNovelHaremMagicSchoolLife,12,2006,TV,Artland,1
23301,3009,4862,Kojika Monogatari (Story of a Fawn),Drama,52,1983-1985,TV,Visual80,Shokichi Monogatari,AnimalProtagonists,1,2009,Music Video,,0
10943,3010,1952,Moetan,ComedyEcchiMagicSchool,12,2007-2007,TV,ActasLantis,Moetan,EcchiMoePantyShots,12,2007,TV,Actus,1
46627,3011,954,Strange Dawn,AdventureDramaFantasy,13,2000-2000,TV,HalFilmMaker,Strange Dawn,FantasyPersoninaStrangeWorld,13,2000,TV,HalFilmMaker,1
46765,3012,1428,Vividred Operation,ActionSci-Fi,12,2013-2013,TV,AniplexA-1PicturesMainichiBroadcastingAniplexofAmerica,Vividred Operation,ActionPantyShotsSciFiSeinenSuperpowers,12,2013,TV,A-1Pictures,1
46915,3018,920,Nanami-chan 3rd Series,ComedyKids,16,2006-2006,TV,Robot,Nanami-chan 3rd Series,AnimalProtagonistsFamilyFriendly,16,2006,TV,GroupTAC,1
47085,3019,955,Sister Princess,ComedyDramaHaremRomanceSliceofLife,26,2001-2001,TV,StarchildRecordsADVFilmsZexcsTVTokyoMusicGANSIS,Sister Princess,ComedyDramaHaremSliceofLife,26,2001,TV,Zexcs,1
47138,3021,1575,Tetsuko no Tabi,ComedySeinenSliceofLife,13,2007-2007,TV,GroupTACToeiVideo,Tetsuko no Tabi,ComedySeinenTrains,13,2007,TV,GroupTAC,1
47336,3023,1363,Wakako-zake,SeinenSliceofLife,12,2015-2015,TV,OfficeDCI,Wakako-zake,BasedonaMangaFoodandBeverageSliceofLife,12,2015,TV,OfficeDCI,1
47607,3024,2362,Walkure Romanze,ActionEcchiHaremRomanceSchoolSports,12,2013-2013,TV,LantisPonyCanyon8bit,Walkure Romanze,BasedonaVisualNovelEcchiSchoolLifeSports,12,2013,TV,8-Bit,1
8070,3029,1449,Meme Iroiro Yume no Tabi (The Many Dream Journeys of Meme),AdventureKidsSci-Fi,127,1983-1985,TV,NipponAnimationTBS,Dr. Slump Movie 4: The Secret of Nanaba Castle,,1,1984,Movie,ToeiAnimation,0
47688,3031,1871,Yume Tsukai,ComedyDramaFantasyMagicSchoolSliceofLife,12,2006-2006,TV,MadhousePonyCanyonHappinetPictures,Yume Tsukai,BasedonaMangaFantasyMagic,12,2006,TV,MADHOUSE,1
47875,3032,976,Zoids Fuzors,AdventureMechaSci-FiShounen,26,2004-2005,TV,TokyoKids,Zoids Fuzors,ActionCombiningMechaMecha,26,2004 - 2005,TV,TokyoKids,1
47896,3035,7862,Fushigi Mahou Fun Fun Pharmacy,KidsMagic,48,1998-1999,TV,ToeiAnimation,Fushigi Mahou Fun Fun Pharmacy,FamilyFriendlyFantasyMagicShoujo,48,1998 - 1999,TV,ToeiAnimation,1
48088,3036,1020,Megami Kouhosei,ActionMechaMilitarySci-FiSpace,12,2000-2000,TV,BandaiVisualXebec,Megami Kouhosei,AliensMechaOuterSpaceSciFi,12,2000,TV,XEBEC,1
48236,3038,2053,Power Stone,AdventureComedyFantasyHistoricalShounen,26,1999-1999,TV,StudioPierrotAvexEntertainmentADVFilms,Power Stone,Adventure,26,1999,TV,StudioPierrot,1
48273,3039,2912,SD Gundam Sangokuden Brave Battle Warriors,ActionHistoricalMecha,51,2010-2011,TV,SunriseTVTokyoMusic,SD Gundam Sangokuden Brave Battle Warriors,ActionAdventureMechaParodyRomanceoftheThreeKingdoms,51,2010 - 2011,TV,,1
48437,3040,1325,Tactical Roar,ComedyMilitaryRomanceSci-Fi,13,2006-2006,TV,BandaiVisualActasLantis,Tactical Roar,,13,2006,TV,Actas,1
48618,3043,1309,Venus Versus Virus,DramaRomanceSupernatural,12,2007-2007,TV,ADVFilmsStudioHibariFUNimationEntertainmentTBSVenusVangardHalfH.PStudioBS-i,Venus Versus Virus,ActionBasedonaMangaDramaGunfightsSchoolLifeSupernatural,12,2007,TV,StudioHibari,1
48699,3045,1091,Cheburashka Arere?,ComedyKidsSliceofLife,26,2009-2010,TV,GoHands,Cheburashka Arere?,AnimalProtagonistsFamilyFriendly,26,2009 - 2010,TV,,1
48778,3046,3707,Chogattai Majutsu Robot Ginguiser,AdventureMechaSci-FiShounen,26,1977-1977,TV,NipponAnimation,Chogattai Majutsu Robot Ginguiser,Mecha,26,1977,TV,,1
48904,3048,865,Magikano,ComedyFantasyHaremMagicRomanceShounen,13,2006-2006,TV,ADVFilmsFUNimationEntertainmentLantisTokyoKids,Magikano,BasedonaMangaComedyEcchiFantasyHaremMagicPantyShotsRomance,13,2006,TV,TokyoKids,1
48942,3052,632,Coppelion,ActionSci-FiSeinen,13,2013-2013,TV,StarchildRecordsVizMediaGoHands,Coppelion,ActionBasedonaMangaEnvironmentalMilitaryPost-apocalypticSciFiSeinen,13,2013,TV,GoHands,1
49105,3054,3490,Gakkatsu! 2nd Season,ComedySchool,25,2013-2013,TV,NHKFanworks,Gakkatsu! 2nd Season,ComedyFlashAnimationOriginalWorkSchoolLife,25,2013,TV,Fanworks,1
49206,3056,1313,Human Crossing,DramaSliceofLifeSports,13,2003-2003,TV,A.C.G.T.,Human Crossing,DramaEpisodicSliceofLife,13,2003,TV,A.C.G.T.,1
49414,3057,1061,Juusenshi Gulkeeva,ActionFantasyMechaSuperPower,26,1995-1995,TV,SunriseTVTokyoMusic,Juusenshi Gulkeeva,Reincarnation,26,1995,TV,Sunrise,1
10838,3058,1935,Mahou no Angel Sweet Mint,MagicShoujo,47,1990-1991,TV,ProductionReedYoumex,Magical Angel Sweet Mint,FamilyFriendlyMagicMagicalGirlOriginalWorkShoujo,47,1990 - 1991,TV,AshiProductions,1
11643,3060,2087,Ragnarok (Ragnarok the Animation),ActionFantasyMagic,26,2004-2004,TV,FrontierWorksFUNimationEntertainmentG&amp;GEntertainment,Shinshaku Sengoku Eiyuu Densetsu Sanada Juu Yuushi The Animation,FeudalJapanHistoricalNinjaWar,1,2005,TV Special,MagicBus,0
16570,3061,3093,Shin Minashigo Hutch (The New Adventures of Hutch the Honeybee),AdventureComedyDrama,26,1974-1974,TV,TatsunokoProductions,Adventures of the Little Koala,AnimalProtagonistsFamilyFriendlyOriginalWork,51,1984 - 1985,TV,TopCraft,0
8860,3065,1582,Fushigi no Kuni no Alice (Alice in Wonderland),AdventureFantasyKids,52,1983-1984,TV,NipponAnimation,Fushigi no Kuni no Alice,BasedonaNovelFantasy,52,1983 - 1984,TV,NipponAnimation,1
42493,3067,3158,Go! Go! Itsutsugo Land,School,50,2001-2002,TV,Eiken,Go! Go! Itsutsugo Land,,50,2001 - 2002,TV,Eiken,1
42503,3069,2826,Sengoku Collection,FantasyParodySamurai,26,2012-2012,TV,TVTokyoBrainsBaseNASRightStufSengokuCollectionProductionCommitteeZERO-A,Sengoku Collection,ComedyEcchiPersoninaStrangeWorld,26,2012,TV,Brains-Base,1
42589,3070,2396,Sentimental Journey,DramaRomanceShoujo,12,1998-1998,TV,SunriseMediaBlasters,Sentimental Journey,DramaEpisodicRomance,12,1998,TV,Sunrise,1
42634,3071,2590,Sonic X,AdventureComedyKidsMechaSci-FiShounen,78,2003-2004,TV,TMSEntertainment4KidsEntertainmentDiscotek,Sonic X,ActionAdventureAnimalProtagonistsFamilyFriendlySciFi,78,2003 - 2004,TV,TMSEntertainment,1
42733,3072,2977,Blue Dragon,AdventureComedyFantasySupernatural,51,2007-2008,TV,StudioPierrotVizMediaPonyCanyon,Blue Dragon,AdventureBasedonaVideoGameFantasyShounen,51,2007 - 2008,TV,StudioPierrot,1
43076,3073,413,Captain Earth,ActionMechaRomanceSci-FiSpace,25,2014-2014,TV,BonesAvexEntertainmentDentsuShochikuMainichiBroadcastingSentaiFilmworksBandaiNamcoGamesGoodSmileCompany,Captain Earth,ActionAliensMechaNudityOriginalWorkSciFi,25,2014,TV,Bones,1
43145,3075,2223,Ocha-ken,ComedyKids,26,2003-2004,TV,FourSome,Ocha-ken,AnimalProtagonistsFamilyFriendly,26,2003 - 2004,TV,Foursome,1
43199,3077,995,X-Men,ActionDramaSuperPower,12,2011-2011,TV,MadhouseSonyPicturesEntertainmentMarvelEntertainmentAtelierMusa,X-Men,ActionBasedonaComicBookMarvelComicsPsychicPowersSuperpowers,12,2011,TV,MADHOUSE,1
43225,3078,3971,Akuma-kun,AdventureFantasyHorrorMagicSupernatural,42,1989-1990,TV,ToeiAnimation,Akuma-kun,BasedonaManga,42,1989 - 1990,TV,ToeiAnimation,1
43741,3080,1435,Code-E,ComedyRomanceSchoolSci-FiSliceofLife,12,2007-2007,TV,StudioDeen,Code-E,OriginalWorkSciFiSuperpowers,12,2007,TV,StudioDeen,1
44246,3082,1418,Geneshaft,AdventureMechaSci-Fi,13,2001-2001,TV,BandaiVisualSatelightBandaiEntertainment,Geneshaft,FuturisticOuterSpaceSciFi,13,2001,TV,Satelight,1
44269,3085,2301,Perman,AdventureComedy,54,1967-1968,TV,TokyoMovieShinshaStudioZero,Perman,Superpowers,54,1967 - 1968,TV,StudioZero,1
44287,3087,730,Galilei Donna,ActionAdventureSci-Fi,11,2013-2013,TV,AniplexA-1PicturesFujiTVDiscotek,Galilei Donna,noitaminASciFi,11,2013,TV,A-1Pictures,1
44427,3089,874,Green Green,ComedyEcchiRomanceSchoolSliceofLife,12,2003-2003,TV,StudioMatrixPonyCanyonMediaBlastersMemory-TechPonyCanyonEnterprisesStudioJack,Green Green,BasedonanErogeBasedonaVisualNovelComedyEcchiRomanceSchoolLife,12,2003,TV,StudioMatrix,1
44444,3090,4003,Hoero! Bun Bun,AdventureSliceofLife,39,1980-1981,TV,TVTokyoWakoProductions,Hoero! Bun Bun,,39,1980 - 1981,TV,,1
44481,3092,5864,Nangoku Shounen Papuwa-kun,AdventureComedyShounen,42,1992-1993,TV,NipponAnimationTVAsahi,Nangoku Shounen Papuwa-kun,,42,1992 - 1993,TV,NipponAnimation,1
7897,3095,1393,Ai no Wakakusa Yama Monogatari,Comedy,12,1999-1999,TV,Gainax,Umi Monogatari ~Anata ga Ite Kureta Koto~,FantasyMagicalGirl,12,2009,TV,Zexcs,0
44559,3095,3650,Ai no Wakakusa Yama Monogatari,Comedy,12,1999-1999,TV,Gainax,Ai no Wakakusa Yama Monogatari,BasedonaManga,12,1999,TV,Gainax,1
44673,3097,3179,Duel Masters Victory,ActionAdventureComedyShounen,52,2011-2012,TV,ShogakukanProductions,Duel Masters Victory,BasedonaMangaCardBattlesFamilyFriendlyShounen,52,2011 - 2012,TV,ShogakukanMusic&DigitalEntertainment,1
44756,3099,2883,Kouya no Shounen Isamu,ActionAdventureShounen,52,1973-1974,TV,FujiTVShin-EiAnimation,Kouya no Shounen Isamu,,52,1973 - 1974,TV,TMSEntertainment,1
44775,3100,4463,Monkey Turn,DramaSports,25,2004-2004,TV,OrientalLightandMagic,Monkey Turn,ActionRacingSports,25,2004,TV,OLM,1
44834,3103,2042,SoulTaker,DemonsHorrorShounenSupernatural,13,2001-2001,TV,WOWOWTatsunokoProductionsPioneerLDCToshibaEntertainment,SoulTaker,AbstractHorrorMonstersPsychologicalSupernaturalSuperpowers,13,2001,TV,TatsunokoPro.,1
