_id,ltable_ID,rtable_ID,ltable_Title,ltable_Genres_Merged,ltable_Episodes,ltable_Year,ltable_Type,ltable_ProductionHouse_Merged,rtable_Title,rtable_Genres_Merged,rtable_Episodes,rtable_Year,rtable_Type,rtable_ProductionHouse_Merged
63463,15,8126,K-On! Movie (K-ON! The Movie),ComedyMusicSliceofLife,1,2011-2011,Movie,KyotoAnimationPonyCanyonSentaiFilmworksAnimationDo,Knights of the Zodiac Movie 3: Legend of Crimson Youth,ActionFantasyHandtoHandCombatSciFiShounenSuperpowersViolence,1,1988,Movie,ToeiAnimation
63484,2401,8126,Otogizoushi (Otogi Zoshi: The Legend of Magatama),AdventureDramaFantasyHistorical,26,2004-2005,TV,ProductionI.GVAPMediaBlasters,Knights of the Zodiac Movie 3: Legend of Crimson Youth,ActionFantasyHandtoHandCombatSciFiShounenSuperpowersViolence,1,1988,Movie,ToeiAnimation
63515,2475,8130,Mobile Suit Victory Gundam,DramaMechaMilitarySci-FiShounenSpace,51,1993-1994,TV,SunriseStudioDeenTVAsahiApollon,Mobile Suit Gundam MS IGLOO 2: Juuryoku Sensen,ActionFuturisticMechaSciFiSupernaturalWar,3,2008 - 2009,OVA,Sunrise
63692,1621,8163,Tenkuu no Escaflowne (The Vision of Escaflowne),AdventureFantasyMechaRomanceShoujo,26,1996-1996,TV,SunriseFUNimationEntertainmentBandaiEntertainment,Escaflowne: The Movie,ActionExplicitViolenceFantasyMechaPersoninaStrangeWorldRomanceShoujoSwordplay,1,2000,Movie,Sunrise
63812,1081,8187,Tales of the Abyss Special Fan Disc,ComedySliceofLife,2,2009-2009,Special,Sunrise,Mobile Suit Gundam SEED Destiny Special Edition I: The Broken World,SciFi,1,2006,TV Special,Sunrise
64088,2089,8215,Zoids Genesis,ActionAdventureComedyMechaMilitary,50,2005-2006,TV,VizMedia,Zoids Genesis,ActionMecha,50,2005 - 2006,TV,ShogakukanMusic&DigitalEntertainment
64204,939,8236,Maria-sama ga Miteru Specials (Maria Watches Over Us),DramaRomanceSchoolShoujoShoujoAiSliceofLife,7,2004-2004,Special,StudioDeenRightStuf,To Aru Kagaku no Railgun Specials,ComedyMagicPsychicPowersSciFiSupernatural,2,2010,DVD Special,J.C.Staff
64359,998,8244,Shakugan no Shana Specials,ComedyParody,4,2006-2007,Special,J.C.StaffGeneonUniversalEntertainmentFUNimationEntertainment,Toriko: Bishokushin no Special Menu,,1,2013,Movie,ToeiAnimation
64423,2256,8251,Sora no Manimani (At The Mercy of The Sky),ComedyRomanceSchoolSliceofLife,12,2009-2009,TV,SonyPicturesEntertainmentMarvelousEntertainmentLantisStudioCometPonyCanyonAT-XDelphiSound,Sora no Manimani,BasedonaMangaComedyRomanceSchoolClubSchoolLifeSliceofLife,12,2009,TV,StudioComet
64730,687,8289,Ojamajo Doremi OVA,KidsMagic,3,2001-2001,OVA,Nonefoundaddsome,Ojamajo Doremi DOKKAAN!,MagicalGirlOriginalWorkShoujo,51,2002 - 2003,TV,ToeiAnimation
64752,1201,8293,Girls und Panzer Heartful Tank Disc Picture Drama,MilitarySchool,4,2013-2013,Special,ActasLantis,Code Geass: Lelouch of the Rebellion Picture Drama,ComedyEcchiPictureDrama,9,2007,DVD Special,Sunrise
64770,887,8297,Megami Kouhosei Special Curriculum,ActionMechaMilitarySci-FiSpace,1,2002-2002,OVA,BandaiVisual,Senyuu. Specials,Comedy,5,2013,DVD Special,Ordet
64910,39,8311,Colorful (Movie) (Colorful ~ The Motion Picture),DramaSliceofLifeSupernatural,1,2010-2010,Movie,SunriseAniplexSentaiFilmworksAscensionSonyMusicEntertainment,Munto: The Movie,,1,2009,Movie,KyotoAnimation
64929,1698,8313,Kimagure Orange☆Road,ActionComedyDramaFantasyMagicRomanceSchoolShounenSliceofLife,48,1987-1988,TV,StudioPierrotTohoCompanyAnimeigo,Kimagure Orange Road Pilot,,1,1985,OVA,StudioPierrot
65086,1925,8349,Dragon Ball Super,ActionAdventureComedyFantasyMartialArtsShounenSuperPower,Unknown,2015 -2015 ,TV,ToeiAnimationYomikoAdvertisingFujiTV,Dragon Crisis!,ActionBasedonaLightNovelDragonsEcchiFantasyMagic,12,2011,TV,StudioDeen
65281,1178,8367,Teekyuu 4 Specials,ComedySchoolShounenSports,2,2015-2015,Special,DAXProductionEarthStarEntertainmentMillepensee,Tenchi Muyo! Mihoshi Special,ActionComedyParodyPoliceSciFi,1,1994,OVA,AIC
65319,2993,8371,Mahou Shoujo Lalabel,ComedyMagicShoujoSliceofLife,49,1980-1981,TV,ToeiAnimation,Mahou Shoujo Tai Arusu,FantasyPersoninaStrangeWorld,40,2004 - 2005,TV,Studio4\xc2\xb0C
65437,1020,8374,Tegami Bachi Reverse Specials (Letter Bee Reverse Specials),Comedy,25,2010-2011,Special,StudioPierrot,Chuunibyou Demo Koi ga Shitai! Ren Specials,BasedonaLightNovel,7,2014,DVD Special,KyotoAnimation
65630,833,8385,Otogi Story Tenshi no Shippo Specials (Angel Tales),ComedyFantasyMagicRomance,2,2002-2002,OVA,Nonefoundaddsome,Bishoujo Senshi Sailor Moon Super S Special,,3,1995,TV Special,ToeiAnimation
65947,504,8414,Area 88,ActionAdventureDramaMilitaryRomance,3,1985-1986,OVA,StudioPierrotADVFilmsCentralParkMedia,Area 88 TV,AviationBasedonaMangaMilitary,12,2004,TV,GroupTAC
66121,3105,8431,Anmitsu Hime (Princess Anmitsu),ComedyHistoricalShoujo,51,1986-1987,TV,StudioPierrotFujiPacificMusicPublishing,Lupin III: Princess of the breeze ~Kakusareta Kuuchuu Toshi~,Thieves,1,2013,TV Special,TMSEntertainment
66125,1442,8434,Eyeshield 21,ActionComedyShounenSports,145,2005-2008,TV,ArtlandStudioGallopNASNihonAdSystemsSentaiFilmworksTVTokyoMusic,Eyeshield 21: Maboroshi no Golden Bowl,BasedonaMangaShounenSportsTournaments,1,2004,Other,ProductionI.G
66139,1546,8436,Ginga Tetsudou 999,AdventureDramaSci-FiSpace,113,1978-1981,TV,ToeiAnimation,Ginga Tetsudou no Yoru,AnimalProtagonistsBasedonaNovelFamilyFriendlyFantasyTrains,1,1985,Movie,GroupTAC
66302,2496,8459,Shouwa Monogatari,DramaHistorical,13,2011-2011,TV,WaoWorld,Hanamonogatari,BasedonaLightNovel,5,2014,TV Special,Shaft
66314,1248,8460,Haikyuu!! Second Season,ComedyDramaSchoolShounenSports,25,2015 -2015 ,TV,ProductionI.GSentaiFilmworks,Daiya no A ~Second Season~,BaseballBasedonaMangaSports,28+,2015 - ?,TV,ProductionI.G
66453,2485,8476,Dennou Boukenki Webdiver (Brain Adventure Record Webdiver),AdventureMechaSci-FiShounen,52,2001-2002,TV,NipponAnimationRadix,Magi: Adventure of Sinbad,ActionAdventureBasedonaMangaComedyFantasyMagic,5,2014 - 2015,OVA,Lay-duce
66473,101,8483,Tibet Inu Monogatari (The Tibetan Dog),Adventure,1,2011-2011,Movie,Madhouse,Bakemonogatari,BasedonaLightNovelComedyEcchiSupernaturalTsundere,15,2009 - 2010,TV,Shaft
66491,1462,8483,Saiunkoku Monogatari (The Story of Saiunkoku),AdventureComedyDramaFantasyHistoricalRomance,39,2006-2007,TV,MadhouseFUNimationEntertainmentNHKSogoVision,Bakemonogatari,BasedonaLightNovelComedyEcchiSupernaturalTsundere,15,2009 - 2010,TV,Shaft
66503,2461,8483,Heisei Inu Monogatari Bow (Heisei Period Dog Tale Bow),AdventureComedy,40,1993-1994,TV,NipponAnimationDaiichiKoshoCo.,Bakemonogatari,BasedonaLightNovelComedyEcchiSupernaturalTsundere,15,2009 - 2010,TV,Shaft
66577,395,8492,Kazoku no Hanashi (The Story of a Family),DramaMusic,1,2013-2013,ONA,Nonefoundaddsome,Legend of the Galactic Heroes: Overture to a New War,BasedonaNovelDramaMilitaryOuterSpacePoliticalSciFiSpaceOperaWar,1,1993,Movie,
66578,647,8492,3x3 Eyes Seima Densetsu (3x3 Eyes: Legend of the Divine Demon),ActionAdventureDemonsFantasyHorrorRomance,3,1995-1996,OVA,BandaiVisualKodanshaStudioJunio,Legend of the Galactic Heroes: Overture to a New War,BasedonaNovelDramaMilitaryOuterSpacePoliticalSciFiSpaceOperaWar,1,1993,Movie,
66595,3061,8492,Shin Minashigo Hutch (The New Adventures of Hutch the Honeybee),AdventureComedyDrama,26,1974-1974,TV,TatsunokoProductions,Legend of the Galactic Heroes: Overture to a New War,BasedonaNovelDramaMilitaryOuterSpacePoliticalSciFiSpaceOperaWar,1,1993,Movie,
66627,1359,8498,Shijou Saikyou no Deshi Kenichi (KenIchi: The Mightiest Disciple),ActionComedyMartialArtsSchoolShounen,50,2006-2007,TV,TVTokyoTokyoMovieShinshaTMSEntertainmentFUNimationEntertainment,Danshi Koukousei no Nichijou,BasedonaMangaComedySchoolLifeSliceofLife,12,2012,TV,Sunrise
66764,687,8510,Ojamajo Doremi OVA,KidsMagic,3,2001-2001,OVA,Nonefoundaddsome,Mo~tto! Ojamajo Doremi,FamilyFriendlyMagicOriginalWorkShoujo,50,2001 - 2002,TV,ToeiAnimation
66860,2005,8522,Densetsu no Yuusha Da Garn,MechaSci-FiShounen,46,1992-1993,TV,Sunrise,Shin Shirayukihime Densetsu Pretear,BasedonaMangaFantasyMagicMagicalGirlReverseHaremRomance,13,2001,TV,HalFilmMaker
67132,748,8576,Yoroiden Samurai Troopers Kikoutei Densetsu,AdventureFantasySamuraiShounen,4,1989-1990,OVA,SunriseBandaiEntertainmentDiscotek,Kenyu Densetsu Yaiba,ActionComedySamurai,52,1993 - 1994,TV,Pastel
67227,1623,8584,Zero no Tsukaima F (Familiar of Zero F),AdventureEcchiFantasyMagicRomance,12,2012-2012,TV,J.C.StaffSentaiFilmworksCospaShowgate,The Familiar of Zero: Princess no Rondo Picture Drama,ComedyEcchiMaster-ServantRelationshipPictureDramaRomance,7,2008 - 2009,DVD Special,J.C.Staff
67294,2245,8596,Digimon Frontier,ActionAdventureComedyDramaFantasyShounen,50,2002-2003,TV,ToeiAnimationYomikoAdvertisingFujiTV,Digimon Movie 4: Diaboromon Strikes Back,ActionFamilyFriendlyShounen,1,2001,Movie,ToeiAnimation
67350,715,8622,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. OVA,ComedyEcchiFantasyRomance,1,2014-2014,OVA,AsreadSentaiFilmworks,Yuusha ni Nare Nakatta Ore wa Shibushibu Shuushoku o Ketsui Shimashita.,BasedonaLightNovelComedyDemonsEcchiFantasyMagicPantyShotsSeinenWorkLife,12,2013,TV,asread
67413,991,8627,Sabagebu! Specials,ActionComedyMilitaryShoujo,6,2014-2015,Special,LantisPierrotPlus,Zombie-Loan Specials,Supernatural,2,2008,DVD Special,XEBEC
67494,993,8628,Mahoromatic Summer Special,ComedyEcchiRomanceSci-Fi,1,2003-2003,Special,GainaxShaftSentaiFilmworks,Dream 9 Toriko x One Piece x Dragon Ball Z Super Collabo Special,CrossoverRacingSuperpowers,2,2013,TV Special,ToeiAnimation
67720,1133,8637,Isshuukan Friends. Specials,SchoolSliceofLife,12,2014-2014,Special,BrainsBaseSentaiFilmworksTOHOanimation,Solty Rei Specials,,2,2006 - 2007,DVD Special,AIC
67896,1113,8656,Fate/kaleid liner Prisma☆Illya 2wei! Specials,ComedyEcchiFantasyMagic,5,2014-2015,Special,LantisSilverLinkDAXProduction,Kurokami Special: Tora to Tsubasa,,1,2009,DVD Special,Sunrise
67898,1142,8656,Kyoushirou to Towa no Sora Specials,DramaMagicRomanceShounen,6,2007-2007,Special,TNK,Kurokami Special: Tora to Tsubasa,,1,2009,DVD Special,Sunrise
67916,917,8659,Utawarerumono Specials,ActionComedyDramaFantasy,6,2006-2007,Special,OrientalLightandMagicLantis,Utawarerumono Recaps,ActionFantasyRecap,2,2006,TV Special,OLM
67917,1031,8659,Nana Recaps,ComedyDramaMusicRomanceShoujoSliceofLife,3,2006-2007,Special,MadhouseVAPNipponTelevisionNetworkCorporation,Utawarerumono Recaps,ActionFantasyRecap,2,2006,TV Special,OLM
67954,170,8663,Pandane to Tamago-hime (Mr. Dough and the Egg Princess),AdventureFantasy,1,2010-2010,Movie,StudioGhibli,Monster Princess,Master-ServantRelationshipSupernatural,25,2007,TV,MADHOUSE
68320,2241,8715,Bosco Daibouken (Bosco Adventure),AdventureFantasyKids,26,1986-1987,TV,NipponAnimation,Space Adventure Cobra Movie,ActionAdventureAliensBasedonaMangaCyborgsEcchiSciFiSpacePirates,1,1982,Movie,TMSEntertainment
68402,1064,8721,Ichigo 100% Special 2 (Strawberry 100%),ComedyEcchiRomanceShounen,1,2005-2005,Special,Nonefoundaddsome,Karneval Specials,,11,2013,DVD Special,Manglobe
68505,1011,8732,Gugure! Kokkuri-san Specials,ComedyRomanceShounenSupernatural,6,2014-2015,Special,TMSEntertainment,Yomigaeru Sora -Rescue Wings- Special,,1,2006,DVD Special,J.C.Staff
68658,1081,8738,Tales of the Abyss Special Fan Disc,ComedySliceofLife,2,2009-2009,Special,Sunrise,Locodol Special,Idols,1,2014,DVD Special,Feel
68727,224,8745,Hoshizora no Violin,HistoricalSliceofLife,1,1994-1994,Movie,Nonefoundaddsome,Hoshizora e Kakaru Hashi,BasedonanErogeBasedonaVisualNovelComedyEcchiHaremSchoolLife,12,2011,TV,Dogakobo
68781,2692,8746,Weiß Kreuz (Knight Hunters),ActionDramaShounen,25,1998-1998,TV,TVTokyoStudioDeenAnimateFilmPolygramJapanMagicBusMediaBlastersNYAVPostTMS-Kyokuchi,Vampire Knight Special,ComedySchoolLife,1,2008,DVD Special,StudioDeen
69184,1109,8807,Fushigi no Umi no Nadia Specials,AdventureSci-Fi,10,2003-2003,Special,Gainax,Shinmai Maou no Testament Specials,DemonsEcchiExplicitSexOmake,6,2015,DVD Special,ProductionIMS
69373,727,8810,Yoroiden Samurai Troopers Gaiden (Ronin Warriors Gaiden),AdventureFantasySamuraiShounen,2,1989-1989,OVA,SunriseBandaiEntertainmentDiscotek,Ronin Warriors,ActionSamurai,39,1988 - 1989,TV,Sunrise
69450,931,8821,Hidamari Sketch Specials,ComedySchoolSliceofLife,2,2007-2007,Special,ShaftLantisSentaiFilmworks,Lamune Specials,BasedonanErogeBasedonaVisualNovel,6,2006,DVD Special,TrinetEntertainment
69708,18,8845,Eve no Jikan (Movie) (Time of Eve),Sci-FiSliceofLife,1,2010-2010,Movie,StudioRikkaDirectionsCode,Fist of the North Star: The Movie,ActionMartialArtsPost-apocalypticViolence,1,1986,Movie,ToeiAnimation
69729,2529,8847,Cardfight!! Vanguard G,ActionGameShounen,48,2014-2015,TV,TVTokyoDentsuSotsuAgencyTMSEntertainment,Cardfight!! Vanguard: Legion Mate Hen,ActionBasedonaCardGameCardBattlesFamilyFriendlyFantasyShounenTournaments,33,2014,TV,TMSEntertainment
69755,506,8851,Kanojo to Kanojo no Neko (She and Her Cat: Their Standing Points),DramaPsychologicalRomanceSliceofLife,1,2002-2002,OVA,ADVFilms,Saber Rider and the Star Sheriffs,ActionAdventureFuturisticSciFi,52,1984 - 1985,TV,StudioPierrot
69830,1597,8863,Space Cobra (Space Adventure Cobra),ActionAdventureSci-FiSpace,31,1982-1983,TV,TokyoMovieShinshaRightStuf,Cobra The Animation: The Psychogun,ActionAdventureAliensBasedonaMangaCyborgsEcchiSciFiSpacePirates,4,2008 - 2009,OVA,MagicBus
70033,1558,8896,Arslan Senki (TV) (The Heroic Legend of Arslan),ActionAdventureDramaFantasyHistoricalSupernatural,25,2015-2015,TV,FUNimationEntertainmentMainichiBroadcastingKodanshaMagicCapsuleSANZIGENLIDENFILMSGraphinicaNBCUniversalEntertainment,The Legend of Black Heaven,AliensMusicRockMusicSciFi,13,1999,TV,AIC
70195,948,8911,Pandora Hearts Specials,Comedy,9,2009-2010,Special,XebecSquareEnixflyingDOG,Shirobako Specials,OriginalWork,2,2015,DVD Special,P.A.Works
70293,781,8914,Mobile Suit SD Gundam&#039;s Counterattack,ComedyMechaParodyShounen,2,1989-1989,OVA,Sunrise,Mobile Suit Gundam ZZ,FuturisticMechaOuterSpaceSciFi,47,1986 - 1987,TV,Sunrise
70411,1184,8918,Joshi Kousei Specials (High School Girls Specials),EcchiSchoolSliceofLife,3,2006-2006,Special,Arms,Dai Mahou Touge Specials,ComedyFantasyViolence,4,2006 - 2007,DVD Special,StudioBarcelona
70473,28,8930,Sakasama no Patema (Patema Inverted),Sci-FiSeinen,1,2013-2013,Movie,StudioRikkaDirectionsAsmikAceEntertainmentPurpleCowStudioJapanGoodSmileCompany,Tennis no Ouji-sama: Pairpuri,PictureDrama,8,2010,DVD Special,
70502,987,8932,Aria The Origination Picture Drama,FantasySci-FiSliceofLife,7,2008-2008,Special,HalFilmMakerRightStuf,Phantom The Animation,ActionAssassinsBasedonaVisualNovel,3,2004,OVA,
70747,1759,8968,Digimon Tamers,AdventureComedyDramaFantasyShounen,51,2001-2002,TV,ToeiAnimationYomikoAdvertisingFujiTV,Digimon Season 3: Tamers,ActionAdventureFamilyFriendlyFantasyMonster-of-the-weekShounen,51,2001 - 2002,TV,ToeiAnimation
70866,928,8976,So Ra No Wo To Specials (Sound of the Sky),MilitaryMusicSci-FiSliceofLife,2,2010-2010,Special,AniplexA-1Pictures,Koi to Senkyo to Chocolate Special,BasedonanErogeBasedonaVisualNovelRomance,1,2013,DVD Special,AICBuild
70918,1696,8978,Gensoumaden Saiyuuki (Saiyuki),AdventureComedyDramaShounenSupernatural,50,2000-2001,TV,StudioPierrotTVTokyoDentsuGroupTACADVFilms,Saiyuki Gaiden: Tokubetsu-hen - Kouga no Shou,,1,2013,OVA,
70940,1389,8981,Space☆Dandy 2nd Season (Space Dandy 2nd Season),ComedySci-FiSpace,13,2014-2014,TV,BonesBandaiVisualFUNimationEntertainmentflyingDOGBandaiNamcoGames,Kimi ni Todoke 2nd Season,BasedonaMangaComedyDramaRomanceSchoolLifeShoujo,12,2011,TV,ProductionI.G
71264,1385,9021,Hachimitsu to Clover (Honey and Clover),ComedyDramaJoseiRomance,24,2005-2005,TV,J.C.StaffNomadGencoVizMediaFujiTV,Honey and Clover II,BasedonaMangaComedyComingofAgeDramaJoseiLoveTrianglenoitaminARomance,12,2006,TV,J.C.Staff
71308,2123,9029,Ginga Hyouryuu Vifam,ActionAdventureMechaSci-Fi,46,1983-1984,TV,Sunrise,Ginga Hyouryuu Vifam: Kieta 12-nin,,1,1985,OVA,Sunrise
71321,94,9033,Little Nemo (Little Nemo: Adventures in Slumberland),Adventure,1,1989-1989,Movie,TokyoMovieShinshaDiscotek,Groove Adventure Rave,ActionAdventureBasedonaMangaComedyFantasyShounen,51,2001 - 2002,TV,StudioDeen
71596,1940,9062,Ai no Wakakusa Monogatari (Tales of Little Women),DramaHistoricalSliceofLife,48,1987-1987,TV,NipponAnimationSabanEntertainment,Wakakusa Monogatari: Nan to Jou Sensei,BasedonaNovelCountrysideDramaEuropeFamilyFriendlyWorldMasterpieceTheater,40,1993,TV,NipponAnimation
71802,1082,9072,Toaru Kagaku no Railgun Specials,Comedy,2,2010-2010,Special,J.C.Staff,Renkin San-kyuu Magical Pokan Specials,,3,2006,DVD Special,REMIC
71847,2368,9072,Renkin San-kyuu Magical? Pokaan,ComedyEcchiMagicParodyVampire,12,2006-2006,TV,RemicGencoLantisMediaFactory,Renkin San-kyuu Magical Pokan Specials,,3,2006,DVD Special,REMIC
72257,1184,9100,Joshi Kousei Specials (High School Girls Specials),EcchiSchoolSliceofLife,3,2006-2006,Special,Arms,A Little Snow Fairy Sugar Summer Specials,FamilyFriendlyFantasyMagicMoeMusicOriginalWorkShoujo,2,2003,TV Special,J.C.Staff
72259,1192,9100,Seikimatsu Occult Gakuin Specials (Occult Academy Specials),ComedySchoolSupernatural,4,2010-2011,Special,AniplexXebecA-1PicturesNISAmericaInc.,A Little Snow Fairy Sugar Summer Specials,FamilyFriendlyFantasyMagicMoeMusicOriginalWorkShoujo,2,2003,TV Special,J.C.Staff
72280,927,9102,Seto no Hanayome OVA Specials (Seto no Hanayome OVA Extras),ComedyParodySchool,2,2008-2009,Special,Gonzo,Sugar: A Little Snow Fairy Summer Specials,FamilyFriendlyFantasyMagicMoeMusicOriginalWorkShoujo,2,2003,TV Special,J.C.Staff
72493,670,9119,To Heart 2 AD (ToHeart 2 AD),ComedyEcchiRomance,2,2008-2008,OVA,ChaosProject,To Heart 2 AD Next,,2,2010,OVA,
72807,887,9167,Megami Kouhosei Special Curriculum,ActionMechaMilitarySci-FiSpace,1,2002-2002,OVA,BandaiVisual,Ichiban Ushiro no Daimaou Specials,ComedyEcchiMagicNudityOmakePantyShots,6,2010,DVD Special,Artland
73003,952,9187,Higurashi no Naku Koro ni Kai Specials,ComedyParody,24,2007-2008,Special,GeneonUniversalEntertainmentStudioDeen,Galaxy Angel A Specials,Comedy,2,2004 - 2006,DVD Special,MADHOUSE
73129,244,9207,Windaria (Once Upon A Time),ActionDramaFantasyRomanceSci-Fi,1,1986-1986,Movie,KanameProductions,Once Upon a Time... Life,Educational,26,1987,TV,Eiken
73340,1069,9226,DearS Special,ComedyEcchiHaremRomanceSci-Fi,1,2005-2005,Special,HalFilmMakerDiscotek,"Naruto Shippuden Special The Genie, and The Three Wishes",ActionComedyNinjaShounen,1,2010,Other,StudioPierrot
73527,2721,9250,Ray The Animation (Ray),DramaRomanceSci-Fi,13,2006-2006,TV,OrientalLightandMagicTouhoukuShinshaMaidenJapan,Persona 4 The Golden Animation,BasedonaVideoGameFantasyMysterySupernatural,12,2014,TV,A-1Pictures
73777,50,9288,Aikatsu! Movie,MusicSchoolShoujoSliceofLife,1,2014-2014,Movie,Sunrise,Aikatsu!,BasedonaCardGameIdolsMusicMusicSchoolSchoolLifeShoujo,50,2012 - 2013,TV,Sunrise
73874,75,9303,Majokko Shimai no Yoyo to Nene (Magical Sisters Yoyo &amp; Nene),FantasyMagic,1,2013-2013,Movie,AniplexufotableStarchildRecordsTokumaShoten,Wellber no Monogatari: Sisters of Wellber Dai ni Maku,AdventureFantasyMedievalOriginalWorkPolitical,13,2008,TV,TransArtsCo.
73917,2784,9303,Ai no Gakko Cuore Monogatari,DramaHistoricalSliceofLife,26,1981-1981,TV,NipponAnimation,Wellber no Monogatari: Sisters of Wellber Dai ni Maku,AdventureFantasyMedievalOriginalWorkPolitical,13,2008,TV,TransArtsCo.
74077,977,9316,High School DxD Specials,ComedyDemonsEcchiHaremRomanceSchool,6,2012-2012,Special,GencoFUNimationEntertainmentLantisTNK,Sumomomo Momomo Specials,ComedyMartialArts,2,2007,DVD Special,StudioHibari
74462,1038,9363,Uta Kata Special,DramaFantasyMagicSchool,1,2005-2005,Special,HalFilmMakerSentaiFilmworksgimik,Toriko x One Piece Collabo Special,ActionAdventureComedyCrossoverFoodPiratesShounenSuperpowers,2,2011,TV Special,ToeiAnimation
74472,1139,9363,Tide-Line Blue Special,AdventureDramaShounen,1,2006-2006,Special,BandaiEntertainment,Toriko x One Piece Collabo Special,ActionAdventureComedyCrossoverFoodPiratesShounenSuperpowers,2,2011,TV Special,ToeiAnimation
74544,1085,9374,Doraemon&#039;s Time Capsule for 2001,AdventureComedyKidsSci-FiShounen,1,1980-1980,Special,AsatsuDK,Doraemon: Nobita's New Great Adventure into the Underworld,AdventureFamilyFriendlyFantasyMagic,1,2007,Movie,ShineiAnimation
74926,2618,9438,UFO Princess Valkyrie (UFO Ultramaiden Valkyrie),ComedyEcchiMagicSci-Fi,12,2002-2002,TV,ADVFilmsMediaFactory,"UFO Ultramaiden Valkyrie 4: Banquet of Time, Dreams, and Galaxies",AliensComedyEcchi,2,2006,OVA,
74931,814,9441,Kyuukyoku Choujin R,ComedySci-Fi,1,1991-1991,OVA,ShogakukanProductionsBandai,Choujin Locke,ActionOuterSpacePsychicPowersSciFi,1,1984,Movie,NipponAnimation
75193,948,9454,Pandora Hearts Specials,Comedy,9,2009-2010,Special,XebecSquareEnixflyingDOG,My-Hime Specials,EcchiPantyShotsRomance,26,2005,DVD Special,Sunrise
75227,1066,9454,Shirobako Specials,AdventureComedy,2,2015-2015,Special,P.A.WorksWarnerBros.,My-Hime Specials,EcchiPantyShotsRomance,26,2005,DVD Special,Sunrise
75255,1172,9454,No Game No Life Specials,EcchiFantasyGame,6,2014-2014,Special,MadhouseMediaFactorySentaiFilmworks,My-Hime Specials,EcchiPantyShotsRomance,26,2005,DVD Special,Sunrise
75455,403,9466,Tokyo Ravens Specials,ShounenSupernatural,3,2013-2014,ONA,GeneonUniversalEntertainmentFUNimationEntertainmentTokyoMX,Yojouhan Shinwa Taikei Specials,Comedy,3,2010,DVD Special,MADHOUSE
75515,1096,9466,Needless Specials,ComedyEcchiSchool,12,2009-2010,Special,MadhouseSentaiFilmworks,Yojouhan Shinwa Taikei Specials,Comedy,3,2010,DVD Special,MADHOUSE
75593,907,9475,Hetalia World Series Extra Episodes,ComedyHistoricalParody,4,2011-2012,Special,StudioDeenFUNimationEntertainment,Mobile Suit Gundam Unicorn: Episode EX - 100 Years of Solitude,,1,2014,DVD Special,Sunrise
75614,1412,9477,Dragon Ball,AdventureComedyFantasyMartialArtsShounenSuperPower,153,1986-1989,TV,ToeiAnimationFUNimationEntertainmentFujiTV,Ikkitousen: Dragon Destiny,ActionBasedonaMangaEcchiHandtoHandCombatMartialArtsPantyShotsRomanceoftheThreeKingdomsSeinenViolence,12,2007,TV,ARMS
75622,3072,9477,Blue Dragon,AdventureComedyFantasySupernatural,51,2007-2008,TV,StudioPierrotVizMediaPonyCanyon,Ikkitousen: Dragon Destiny,ActionBasedonaMangaEcchiHandtoHandCombatMartialArtsPantyShotsRomanceoftheThreeKingdomsSeinenViolence,12,2007,TV,ARMS
75638,2179,9483,Majutsushi Orphen (Orphen),ActionAdventureComedyDemonsFantasyMagic,24,1998-1999,TV,J.C.StaffKadokawaShotenTBSSentaiFilmworks,Orphen Revenge,,23,1999 - 2000,TV,J.C.Staff
75865,618,9515,JoJo no Kimyou na Bouken (2000) (JoJo&#039;s Bizarre Adventure),AdventureDramaFantasyHorrorShounenSupernaturalVampire,7,2000-2000,OVA,APPP,JoJo's Bizarre Adventure: Stardust Crusaders,ActionAdventureAnimalAbuseBasedonaMangaExplicitViolenceMonster-of-the-weekSupernatural,24,2014,TV,DavidProduction
75995,2562,9538,Suteki Tantei Labyrinth (Fantastic Detective Labyrinth),MysterySci-Fi,25,2007-2008,TV,StudioDeenRightStuf,Legend of the Galactic Heroes: Spiral Labyrinth,BasedonaNovelSciFiSpaceOpera,28,1999 - 2001,OVA,Artland
76040,2319,9540,Geragera Boes Monogatari (Ox Tales),ComedyKids,52,1987-1988,TV,TVTokyoTelescreenBV,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,,1,2013,TV Special,ToeiAnimation
76093,986,9548,Kindaichi Shounen no Jikenbo Specials,MysteryShounen,2,2007-2007,Special,ToeiAnimation,Darker than Black: Ryuusei no Gemini Specials,ActionSciFiSuperpowers,4,2010,DVD Special,Bones
76391,2370,9578,Taimadou Gakuen 35 Shiken Shoutai,ActionEcchiFantasyHaremMilitaryRomanceSupernatural,12,2015 -2015 ,TV,SilverLink,Gakuen Heaven,BasedonaVisualNovelSchoolLifeShounen-ai,13,2006,TV,TokyoKids
76464,1829,9590,Gokinjo Monogatari (Neighborhood Stories),ComedyDramaRomanceSliceofLife,50,1995-1996,TV,ToeiAnimation,Manie-Manie Meikyu Monogatari,CollectionsSciFi,1,1986,Movie,MADHOUSE
76681,566,9615,Tokyo Marble Chocolate,RomanceSliceofLife,2,2007-2007,OVA,ProductionI.GBMGJapan,Chocolat no Mahou,HorrorMysteriousShopMystery,13,2011 - 2013,OVA,SynergySP
