_id,ltable_ID,rtable_ID,ltable_Title,ltable_Genres_Merged,ltable_Episodes,ltable_Year,ltable_Type,ltable_ProductionHouse_Merged,rtable_Title,rtable_Genres_Merged,rtable_Episodes,rtable_Year,rtable_Type,rtable_ProductionHouse_Merged
42016,219,8003,Star Driver the Movie,ActionMechaShounen,1,2013-2013,Movie,BonesAniplexDentsuSquareEnixMainichiBroadcastingBandaiNamcoGames,Star Driver: Kagayaki no Takuto,ActionMechaOriginalWorkSchoolLife,25,2010 - 2011,TV,Bones
42051,1053,8007,Renkin San-kyuu Magical? Pokaan Specials,ComedyEcchiMagicParodyVampire,3,2006-2006,Special,RemicGencoLantisMediaFactory,To Aru Majutsu no Index: Endymion no Kiseki Special,ComedyMagicPsychicPowersSciFiSuperpowers,1,2013,Other,J.C.Staff
42136,2273,8012,Taiho Shichau zo Special (You&#039;re Under Arrest Mini Specials),ActionComedyPoliceShounen,20,1999-1999,TV,TBS,Mahoromatic: Summer Special,AndroidsComedyEcchiMaidsRobots,1,2003,TV Special,Shaft
42180,926,8019,Sayonara Zetsubou Sensei Special,ComedyParodySchool,1,2012-2012,Special,Shaft,Kidou Senshi Gundam SEED Destiny Special Edition Kanketsu Hen: Jiyuu no Daishou,SciFi,1,2007,TV Special,Sunrise
42394,1638,8043,The iDOLM@STER,ComedyDramaMusic,25,2011-2011,TV,AniplexA-1PicturesTBSNipponColumbiaBandaiNamcoGames,The IDOLM@STER: Cinderella Girls,BasedonaVideoGameIdols,13,2015,TV,A-1Pictures
42403,2308,8046,Kamisama Dolls,ActionSeinenSupernatural,13,2011-2011,TV,TVTokyoShogakukanProductionsMediaFactoryBrainsBaseHalfH.PStudioAT-XSentaiFilmworksflyingDOGSonyMusicCommunications,Kamisama Dolls,ActionBasedonaMangaComedyRobotsSciFi,13,2011,TV,Brains-Base
42433,904,8052,Shiki Specials,HorrorMysterySupernaturalVampire,2,2011-2011,Special,AniplexDaumeFUNimationEntertainment,Overlord Specials,BasedonaLightNovelComedyMMORPGVirtualReality,8,2015,DVD Special,StudioPuyukai
42493,1178,8052,Teekyuu 4 Specials,ComedySchoolShounenSports,2,2015-2015,Special,DAXProductionEarthStarEntertainmentMillepensee,Overlord Specials,BasedonaLightNovelComedyMMORPGVirtualReality,8,2015,DVD Special,StudioPuyukai
42503,1239,8052,Robot Girls Z Specials,ComedyParody,3,2014-2014,Special,ToeiAnimationNipponColumbiaLandQstudios,Overlord Specials,BasedonaLightNovelComedyMMORPGVirtualReality,8,2015,DVD Special,StudioPuyukai
42589,1555,8057,Toaru Kagaku no Railgun (A Certain Scientific Railgun),ActionFantasySci-FiSuperPower,24,2009-2010,TV,J.C.StaffGeneonUniversalEntertainmentFUNimationEntertainmentMovicAT-XASCIIMediaWorksProjectRailgun,Love Song of a Certain Pilot,AviationBasedonaLightNovelFantasyRomance,13,2014,TV,TMSEntertainment
42597,1780,8060,Bishoujo Senshi Sailor Moon SuperS (Sailor Moon SuperS),DramaMagicRomanceShoujo,39,1995-1996,TV,ToeiAnimationTVAsahiVizMedia,Sailor Moon Super S,ComedyFamilyFriendlyMagicalGirlMonster-of-the-weekRomanceShoujo,39,1995 - 1996,TV,ToeiAnimation
42634,925,8083,New Prince of Tennis Specials (The Prince of Tennis II Specials),ActionComedyShounenSports,7,2012-2013,Special,ProductionI.GNASM.S.C,Prince of Tennis: Another Story ~Kako to Mirai no Message~ Bonus,,2,2009,Other,
42733,237,8102,Genji Monogatari,DramaHistoricalRomance,1,1987-1987,Movie,TVAsahiGroupTAC,Shin Taketori Monogatari: 1000-nen Joou,BasedonaManga,42,1981 - 1982,TV,ToeiAnimation
43076,376,8187,Katekyo Hitman Reborn! Special,ComedyShounen,1,2010-2010,ONA,Artland,Mobile Suit Gundam SEED Destiny Special Edition I: The Broken World,SciFi,1,2006,TV Special,Sunrise
43145,487,8188,Mobile Suit Gundam 00 Special Edition,ActionDramaMechaMilitarySci-Fi,3,2009-2010,OVA,SunriseSotsuAgencyAsatsuDKMainichiBroadcasting,Kidou Senshi Gundam SEED Destiny Special Edition I: Kudakareta Sekai,SciFi,1,2006,TV Special,Sunrise
43199,1434,8190,Soul Eater,ActionAdventureComedyFantasyShounenSupernatural,51,2008-2009,TV,BonesTVTokyoAniplexDentsuFUNimationEntertainmentMediaFactory,Soul Hunter,ActionAdventureComedyFantasy,26,1999,TV,StudioDeen
43225,213,8201,Mahou Sensei Negima! Anime Final,AdventureMagicSupernatural,1,2011-2011,Movie,ShaftStudioPastoral,Negima!? Magister Negi Magi: Spring,ComedyEcchiMagic,1,2006,OVA,Shaft
43741,625,8286,Armitage III,ActionAdventureMechaPoliceRomanceSci-Fi,4,1995-1995,OVA,AICFUNimationEntertainmentPioneerLDC,Armitage III Dual-Matrix,ActionAndroidsCyberpunkFuturisticOriginalWorkRobotsSciFi,1,2002,Movie,AIC
44246,1334,8380,Danshi Koukousei no Nichijou (Daily Lives of High School Boys),ComedySchoolShounenSliceofLife,12,2012-2012,TV,SunriseTVTokyoSquareEnixNISAmericaInc.TrinitySound,Nichijou Specials,ComedySliceofLife,14,2011 - 2012,DVD Special,KyotoAnimation
44269,924,8385,Mitsudomoe Special,ComedySchoolSliceofLife,1,2011-2011,Special,LantisBridge,Bishoujo Senshi Sailor Moon Super S Special,,3,1995,TV Special,ToeiAnimation
44287,1060,8385,Hidan no Aria Special (Aria the Scarlet Ammo Special),ActionComedyRomance,1,2011-2011,Special,J.C.StaffFUNimationEntertainmentflyingDOG,Bishoujo Senshi Sailor Moon Super S Special,,3,1995,TV Special,ToeiAnimation
44427,113,8397,Ginga Tetsudou no Yoru (Night on the Galactic Railroad),DramaFantasyHistoricalKidsMystery,1,1985-1985,Movie,GroupTACCentralParkMediaDiscotek,Senkou no Night Raid: The Shipboard Shoot's Conclusion,,1,2010,DVD Special,A-1Pictures
44444,2994,8403,Mega Man (Megaman),ActionAdventureComedy,27,1994-1995,TV,ADVFilmsProductionReedCapcomDiscotek,MegaMan Maverick Hunter X: The Day of Sigma,ActionRobotsSciFi,1,2005,OVA,
44481,1780,8413,Bishoujo Senshi Sailor Moon SuperS (Sailor Moon SuperS),DramaMagicRomanceShoujo,39,1995-1996,TV,ToeiAnimationTVAsahiVizMedia,Bishoujo Senshi Sailor Moon (2014),ActionBasedonaMangaMagicalGirlReincarnationRomanceShoujo,26,2014 - 2015,Web,ToeiAnimation
44559,1157,8431,Princess Tutu Recaps,ComedyMagicRomanceShoujo,3,2002-2003,Special,HalFilmMaker,Lupin III: Princess of the breeze ~Kakusareta Kuuchuu Toshi~,Thieves,1,2013,TV Special,TMSEntertainment
44595,2096,8441,Tactics,ComedyDramaFantasyMysteryShounenSuperPower,25,2004-2005,TV,StudioDeenStudioIzenaMediaNet,Tactics,BasedonaMangaDemonsMonster-of-the-weekSupernatural,25,2004 - 2005,TV,StudioDeen
44673,1608,8456,Working!! (Wagnaria!!),ComedySliceofLife,13,2010-2010,TV,AniplexA-1PicturesRakuonshaNISAmericaInc.,Working!!!,BasedonaMangaComedyRestaurantsSliceofLifeWorkLife,13,2015,TV,A-1Pictures
44756,1152,8470,Seirei Tsukai no Blade Dance Specials,ActionFantasySchoolSupernatural,6,2014-2015,Special,TNK,Break Blade Movie 4: Sanka no Chi,ActionFantasyMagicMechaMilitaryViolenceWar,1,2010,Movie,ProductionI.G
44775,160,8476,Space Adventure Cobra (Space Adventure Cobra: The Movie),ActionAdventureSci-FiSpace,1,1982-1982,Movie,TMSEntertainmentDiscotek,Magi: Adventure of Sinbad,ActionAdventureBasedonaMangaComedyFantasyMagic,5,2014 - 2015,OVA,Lay-duce
44834,1570,8491,Densetsu no Yuusha no Densetsu (The Legend of the Legendary Heroes),ActionAdventureFantasyMagicShounen,24,2010-2010,TV,FUNimationEntertainmentLantisMediaFactoryZexcsKadokawaContentsGate,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,BasedonaNovelDramaMilitaryOuterSpacePoliticalSciFiSpaceOperaWar,1,1993,Movie,
45010,2103,8522,Shin Shirayuki-hime Densetsu Pretear,ComedyDramaFantasyMagicRomanceShoujoSuperPower,13,2001-2001,TV,HalFilmMakerADVFilmsFUNimationEntertainmentKadokawaShotenRondoRobe,Shin Shirayukihime Densetsu Pretear,BasedonaMangaFantasyMagicMagicalGirlReverseHaremRomance,13,2001,TV,HalFilmMaker
45275,3137,8583,Himesama Goyoujin (Princess Beware),Comedy,12,2006-2006,TV,BandaiVisualNomad,Zero no Tsukaima: Princess no Rondo Picture Drama,ComedyEcchiMaster-ServantRelationshipPictureDramaRomance,7,2008 - 2009,DVD Special,J.C.Staff
45485,924,8628,Mitsudomoe Special,ComedySchoolSliceofLife,1,2011-2011,Special,LantisBridge,Dream 9 Toriko x One Piece x Dragon Ball Z Super Collabo Special,CrossoverRacingSuperpowers,2,2013,TV Special,ToeiAnimation
45493,984,8628,HeatGuy J Special,ActionAdventureMechaPoliceSci-Fi,1,2003-2003,Special,BandaiVisualSatelightFUNimationEntertainment,Dream 9 Toriko x One Piece x Dragon Ball Z Super Collabo Special,CrossoverRacingSuperpowers,2,2013,TV Special,ToeiAnimation
45522,1593,8628,Special A (Special A (S.A)),ComedyRomanceSchoolShoujo,24,2008-2008,TV,GonzoAICSentaiFilmworksShowgate,Dream 9 Toriko x One Piece x Dragon Ball Z Super Collabo Special,CrossoverRacingSuperpowers,2,2013,TV Special,ToeiAnimation
45626,915,8637,Hidamari Sketch x 365 Specials,ComedySchoolSliceofLife,3,2009-2009,Special,ShaftLantis,Solty Rei Specials,,2,2006 - 2007,DVD Special,AIC
45670,1119,8637,Machine-Doll wa Kizutsukanai Specials,ActionEcchiFantasySchoolSeinen,6,2013-2014,Special,GencoFUNimationEntertainmentLerche,Solty Rei Specials,,2,2006 - 2007,DVD Special,AIC
45824,3105,8662,Anmitsu Hime (Princess Anmitsu),ComedyHistoricalShoujo,51,1986-1987,TV,StudioPierrotFujiPacificMusicPublishing,Princess Resurrection,Master-ServantRelationshipSupernatural,25,2007,TV,MADHOUSE
46032,338,8702,The iDOLM@STER Cinderella Girls 2nd Anniversary PV,Music,1,2013-2013,Music,A-1Pictures,Kira Kira 5th Anniversary Live Anime: Kick Start Generation,,1,2013,OVA,MediaFactory
46215,1030,8732,Galaxy Angel Z Special,ComedySci-Fi,1,2002-2002,Special,BroccoliBandaiEntertainment,Yomigaeru Sora -Rescue Wings- Special,,1,2006,DVD Special,J.C.Staff
46233,480,8735,Ranma ½ Special,AdventureComedyRomanceShounen,2,1994-1995,OVA,GainaxStudioDeenVizMediaPonyCanyonFujiTV,Dragonaut: The Resonance Special,ComedyDragonsEcchiParodySchoolLifeSliceofLife,1,2008,DVD Special,GONZO
46314,1159,8738,Di Gi Charat Summer Special 2000,Comedy,4,2000-2000,Special,TBSSentaiFilmworks,Locodol Special,Idols,1,2014,DVD Special,Feel
46468,279,8763,Terra e... (Movie) (Toward the Terra),ActionDramaSci-FiShounen,1,1980-1980,Movie,ToeiAnimationRightStuf,Inukami! The Movie,BasedonaLightNovelComedyEcchiJapaneseMythology,1,2007,Movie,SevenArcs
46507,488,8782,Future GPX Cyber Formula Sin,DramaSci-FiShounenSports,5,1998 to 2000-1998 to 2000,OVA,Sunrise,Future GPX Cyber Formula SAGA,,8,1996,OVA,Sunrise
46601,2180,8804,Ojamajo Doremi Sharp,ComedyMagicShoujo,49,2000-2001,TV,ToeiAnimation,Ojamajo Doremi Na-i-sho,FamilyFriendlyMagicMagicalGirlOriginalWork,13,2004,OVA,ToeiAnimation
46627,949,8807,Ao no Exorcist Movie Special,ComedyParody,1,2012-2012,Special,Nonefoundaddsome,Shinmai Maou no Testament Specials,DemonsEcchiExplicitSexOmake,6,2015,DVD Special,ProductionIMS
46765,1551,8819,Mobile Suit Gundam Wing,ActionDramaMechaMilitarySci-FiSpace,49,1995-1996,TV,SunriseTVAsahiBandaiEntertainment,Mobile Suit Gundam F91,MechaOuterSpaceSciFi,1,1991,Movie,Sunrise
46915,982,8840,Saiunkoku Monogatari Soushuuhen,AdventureComedyDramaFantasyHistoricalRomance,9,2007-2007,Special,Madhouse,Gokinjo Monogatari Movie,DramaFashionLoveTriangleRomanceShoujo,1,1996,Movie,
47085,1597,8872,Space Cobra (Space Adventure Cobra),ActionAdventureSci-FiSpace,31,1982-1983,TV,TokyoMovieShinshaRightStuf,Dual Parallel! Trouble Adventures Special,,1,1999,Other,AIC
47138,498,8886,Future GPX Cyber Formula Zero,DramaSci-FiShounenSports,8,1994 to 1995-1994 to 1995,OVA,Sunrise,Future GPX Cyber Formula SIN,,5,1998 - 2000,OVA,Sunrise
47336,1050,8911,Mai-HiME Specials (My-Hime Specials),Comedy,27,2005-2010,Special,Sunrise,Shirobako Specials,OriginalWork,2,2015,DVD Special,P.A.Works
47607,2278,8942,Kaibutsu Oujo (Princess Resurrection),ActionComedyHorrorShounenSupernaturalVampire,25,2007-2007,TV,MadhouseImaginADVFilmsLantisSentaiFilmworksIndex,A Little Princess Sara,BasedonaNovelDramaEuropeWorldMasterpieceTheater,46,1985,TV,NipponAnimation
47634,1635,8944,Shoukoujo Sara (A Little Princess Sara),DramaHistoricalShoujoSliceofLife,46,1985-1985,TV,NipponAnimation,Shoukoujo Sara,BasedonaNovelDramaEuropeWorldMasterpieceTheater,46,1985,TV,NipponAnimation
47688,2125,8956,Kurokami The Animation (Black God),ActionMartialArtsSuperPower,23,2009-2009,TV,SunriseBandaiVisualTVAsahiSquareEnixBandaiEntertainmentSentaiFilmworksNYAVPost,Devil Survivor 2 The Animation,ActionDemonsFantasy,13,2013,TV,Bridge
47875,491,8990,Initial D Battle Stage 2,ActionCarsDramaSeinenSports,1,2007-2007,OVA,OBPlanning,Initial D Fifth Stage,CarsDramaRacingSeinen,14,2012 - 2013,TV,SynergySP
47896,1191,8995,Mobile Suit SD Gundam Mk I,MechaParodySci-Fi,3,1988-1988,Special,Sunrise,Mobile Suit Gundam Unicorn,MechaSciFi,7,2010 - 2014,OVA,Sunrise
48088,1958,9027,Break Blade (TV) (Broken Blade),ActionFantasyMechaMilitaryShounen,12,2014-2014,TV,ProductionI.GBandaiVisualXebecLantis,Broken Blade: Scars from an Assassin's Blade,ActionFantasyMagicMechaMilitaryWar,1,2010,Movie,ProductionI.G
48236,1779,9060,Vampire Knight Guilty (Vampire Knight),DramaMysteryShoujoSupernaturalVampire,13,2008-2008,TV,TVTokyoAniplexStudioDeenVizMedia,Blood The Last Vampire,ActionHorrorOriginalWorkSwordplayVampiresViolence,1,2000,Movie,ProductionI.G
48273,3009,9062,Kojika Monogatari (Story of a Fawn),Drama,52,1983-1985,TV,Visual80,Wakakusa Monogatari: Nan to Jou Sensei,BasedonaNovelCountrysideDramaEuropeFamilyFriendlyWorldMasterpieceTheater,40,1993,TV,NipponAnimation
48437,1226,9072,Comic Party Specials,ComedyDrama,4,2003-2003,Special,OrientalLightandMagicKSS,Renkin San-kyuu Magical Pokan Specials,,3,2006,DVD Special,REMIC
48618,1025,9082,Senyuu. Specials,ActionComedyFantasyShounen,4,2013-2013,Special,OrdetLIDENFILMS,Bamboo Blade Specials,,2,2008,DVD Special,AICA.S.T.A.
48699,605,9100,Negima!? Natsu Special!? (Magic Teacher Negima! Summer OVA),ComedyEcchiFantasyRomance,1,2006-2006,OVA,ShaftStarchildRecordsFUNimationEntertainmentGANSIS,A Little Snow Fairy Sugar Summer Specials,FamilyFriendlyFantasyMagicMoeMusicOriginalWorkShoujo,2,2003,TV Special,J.C.Staff
48778,965,9115,Maria-sama ga Miteru 4th Specials,Comedy,11,2009-2009,Special,StudioDeenRightStuf,Naruto Shippuden: Konoha Gakuen Picture Drama Special,ComedyDelinquentsPictureDramaSchoolLife,1,2008,DVD Special,StudioPierrot
48904,683,9146,Arslan Senki (The Heroic Legend of Arslan),ActionAdventureDramaFantasyHistorical,6,1991-1995,OVA,J.C.StaffProductionI.GKadokawaShotenAnimateFilmMovicSonyMusicEntertainment,Saint Seiya Movie 1: The Legend of the Golden Apple,ActionFantasyHandtoHandCombatSciFiShounenSuperpowersViolence,1,1987,Movie,ToeiAnimation
48942,1064,9154,Ichigo 100% Special 2 (Strawberry 100%),ComedyEcchiRomanceShounen,1,2005-2005,Special,Nonefoundaddsome,Strawberry Eggs,ComedyCrossdressingOriginalWorkRomanceSchoolLife,13,2001,TV,TNK
49105,1104,9167,Mayoi Neko Overrun! Specials,ComedyEcchi,6,2010-2010,Special,AIC,Ichiban Ushiro no Daimaou Specials,ComedyEcchiMagicNudityOmakePantyShots,6,2010,DVD Special,Artland
49206,992,9187,Shakugan no Shana III (Final) Specials,ComedyParody,2,2012-2012,Special,J.C.StaffFUNimationEntertainment,Galaxy Angel A Specials,Comedy,2,2004 - 2006,DVD Special,MADHOUSE
49414,1017,9226,Bakuman. 2 Special,Comedy,1,2012-2012,Special,J.C.Staff,"Naruto Shippuden Special The Genie, and The Three Wishes",ActionComedyNinjaShounen,1,2010,Other,StudioPierrot
49511,2466,9248,Terra Formars (Terraformars),ActionHorrorSci-FiSpace,13,2014-2014,TV,WarnerBros.UltraSuperPicturesLIDENFILMSMagesGoodSmileCompany,Terra Formars,ActionBasedonaMangaExplicitViolenceHorrorSciFiSuperpowers,13,2014,TV,LIDENFILMS
49826,1462,9303,Saiunkoku Monogatari (The Story of Saiunkoku),AdventureComedyDramaFantasyHistoricalRomance,39,2006-2007,TV,MadhouseFUNimationEntertainmentNHKSogoVision,Wellber no Monogatari: Sisters of Wellber Dai ni Maku,AdventureFantasyMedievalOriginalWorkPolitical,13,2008,TV,TransArtsCo.
49901,1212,9310,Gokukoku no Brynhildr Special (Brynhildr in the Darkness Special),ComedyEcchiHaremSci-FiSeinen,1,2014-2014,Special,VAPArmsSentaiFilmworks,Sunday Without God Special,DramaEcchiFantasy,1,2014,DVD Special,MADHOUSE
49986,1054,9316,Sola Specials,ComedyRomanceSliceofLifeSupernatural,2,2007-2007,Special,BandaiVisualNomad,Sumomomo Momomo Specials,ComedyMartialArts,2,2007,DVD Special,StudioHibari
50085,1229,9329,Gag Manga Biyori Jump Festa 2002 Special,Comedy,1,2002-2002,Special,DAXProduction,Tantei Opera Milky Holmes: Summer Special,,1,2011,TV Special,J.C.Staff
50175,1224,9352,Thermae Romae x Yoyogi Animation Gakuin Collaboration,ComedyHistoricalSeinen,1,2012-2012,Special,DLE,Supernatural The Animation,ActionAmericaBasedonaTVSeriesEpisodicGhostHuntersGoreMonster-of-the-weekSupernaturalViolence,22,2011,OVA,MADHOUSE
50241,922,9363,Kuroshitsuji Special (Black Butler Special),ComedyDemonsParody,1,2009-2009,Special,A-1PicturesFUNimationEntertainment,Toriko x One Piece Collabo Special,ActionAdventureComedyCrossoverFoodPiratesShounenSuperpowers,2,2011,TV Special,ToeiAnimation
50477,2342,9422,Project ARMS,ActionMartialArtsSuperPower,26,2001-2001,TV,TMSEntertainment,Project A-Ko 4: Final,OriginalWork,1,1988,OVA,StudioFantasia
50521,998,9437,Shakugan no Shana Specials,ComedyParody,4,2006-2007,Special,J.C.StaffGeneonUniversalEntertainmentFUNimationEntertainment,Ore no Imouto ga Konna ni Kawaii Wake ga Nai. Specials,,3,2013,DVD Special,
50542,1189,9437,Sora no Manimani Specials (At The Mercy of The Sky Specials),ComedySchoolSliceofLife,3,2009-2009,Special,StudioComet,Ore no Imouto ga Konna ni Kawaii Wake ga Nai. Specials,,3,2013,DVD Special,
50664,584,9449,Musekinin Kanchou Tylor OVA (Irresponsible Captain Tylor OVA),AdventureComedyDramaMilitarySci-FiSpace,10,1994-1996,OVA,StudioDeend-rightsRightStuf,Shin Captain Tsubasa,SoccerSports,13,1989 - 1990,OVA,
50750,870,9453,Mahou Shoujo Pretty Sammy (Magical Girl Pretty Sammy),ComedyFantasyMagicParody,3,1995-1997,OVA,AIC,Magical Girl Lyrical Nanoha ViVid,BasedonaMangaMagicalGirl,12,2015,TV,A-1Pictures
50813,1125,9454,Teekyuu 2 Specials,ComedySchoolShounenSports,2,2013-2013,Special,MAPPAEarthStarEntertainment,My-Hime Specials,EcchiPantyShotsRomance,26,2005,DVD Special,Sunrise
50817,1158,9454,Bannou Bunka Neko-Musume Specials,ActionAdventureComedyMechaSci-FiShounen,2,1999-1999,Special,MovicProductionReed,My-Hime Specials,EcchiPantyShotsRomance,26,2005,DVD Special,Sunrise
50964,999,9466,Suisei no Gargantia Specials,ActionMechaSci-Fi,2,2013-2013,Special,ProductionI.GVizMedia,Yojouhan Shinwa Taikei Specials,Comedy,3,2010,DVD Special,MADHOUSE
51158,1833,9497,Perrine Monogatari,DramaHistoricalShoujoSliceofLife,53,1978-1978,TV,NipponAnimationBandaiVisual,Cinderella Monogatari,BasedonaFairyTaleFantasyRomance,26,1996,TV,TatsunokoPro.
51178,197,9498,Mobile Suit Gundam F91,DramaMechaMilitarySci-FiShounenSpace,1,1991-1991,Movie,SunriseShochikuBandaiEntertainmentAtelierMusa,Mobile Suit Gundam SEED MSV Astray,MechaSciFi,2,2004,OVA,Sunrise
51317,225,9540,Aru Machi Kado no Monogatari (Tales of the Street Corner),DramaMusicRomance,1,1962-1962,Movie,MushiProductions,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,,1,2013,TV Special,ToeiAnimation
51381,1060,9548,Hidan no Aria Special (Aria the Scarlet Ammo Special),ActionComedyRomance,1,2011-2011,Special,J.C.StaffFUNimationEntertainmentflyingDOG,Darker than Black: Ryuusei no Gemini Specials,ActionSciFiSuperpowers,4,2010,DVD Special,Bones
51497,1011,9563,Gugure! Kokkuri-san Specials,ComedyRomanceShounenSupernatural,6,2014-2015,Special,TMSEntertainment,Teekyuu 4 Specials,BasedonaMangaComedy,2,2015,DVD Special,Millepensee
51508,1053,9563,Renkin San-kyuu Magical? Pokaan Specials,ComedyEcchiMagicParodyVampire,3,2006-2006,Special,RemicGencoLantisMediaFactory,Teekyuu 4 Specials,BasedonaMangaComedy,2,2015,DVD Special,Millepensee
51552,2552,9566,Futari wa Precure (Pretty Cure),ActionComedyFantasyMagicShoujo,49,2004-2005,TV,ToeiAnimation,Suite Pretty Cure,ActionFamilyFriendlyMagicalGirlMonster-of-the-weekMusicShoujo,48,2011 - 2012,TV,ToeiAnimation
51591,2551,9583,Devilman Lady (The Devil Lady),ActionDramaHorrorPsychological,26,1998-1999,TV,ToeiAnimationTMSEntertainmentADVFilmsDynamicPlanning,Devilman: The Birth,ActionDemonsExplicitViolenceNudity,1,1987,OVA,TriangleStaff
51753,2415,9622,Ro-Kyu-Bu! (Ro-Kyu-Bu ~ Fast Break!),ComedyEcchiSchoolSports,12,2011-2011,TV,BarnumStudioMagicCapsuleSentaiFilmworksProjectNo.9StudioBlancASCIIMediaWorks,Ro-Kyu-Bu ~ Fast Break!,BasedonaLightNovelBasketballSchoolLife,12,2011,TV,BarnumStudio
51808,393,9629,Nisekoimonogatari,Music,1,2015-2015,ONA,Shaft,Binbou Shimai Monogatari,BasedonaMangaDramaSliceofLife,10,2006,TV,ToeiAnimation
51817,1381,9629,Saiunkoku Monogatari 2nd Season (Tales of Saiunkoku),AdventureComedyDramaFantasyHistoricalRomance,39,2007-2008,TV,MadhouseNHKSogoVision,Binbou Shimai Monogatari,BasedonaMangaDramaSliceofLife,10,2006,TV,ToeiAnimation
51873,1075,9630,Peace Maker Kurogane Special,ActionComedyDramaHistoricalSamuraiShounen,1,2003-2003,Special,Gonzo,Kita e ~Diamond Dust Drops~ Special,,1,2004,DVD Special,StudioDeen
51922,2625,9639,Makai Senki Disgaea (Disgaea),ActionComedyDemonsFantasyMagic,12,2006-2006,TV,OrientalLightandMagicFUNimationEntertainment,Makai Senki Disgaea,ActionAngelsBasedonaVideoGameDemonsFantasy,12,2006,TV,OLM
51951,905,9649,Nodame Cantabile Finale Special,ComedyJoseiMusicRomance,1,2010-2010,Special,J.C.Staff,Di Gi Charat Summer Special 2000,AliensComedy,4,2000,OVA,MADHOUSE
52196,942,9686,Maria-sama ga Miteru 3rd Specials,Comedy,5,2006-2007,Special,StudioDeenRightStuf,Rokka no Yuusha Specials,BasedonaLightNovelFantasyPictureDrama,1+,2015 - ?,DVD Special,Passione
52317,1011,9696,Gugure! Kokkuri-san Specials,ComedyRomanceShounenSupernatural,6,2014-2015,Special,TMSEntertainment,Valkyria Chronicles Specials,,9,2009 - 2010,DVD Special,A-1Pictures
52359,1194,9696,Freezing Vibration Specials,ActionComedyEcchi,6,2013-2014,Special,FUNimationEntertainmentMediaFactoryA.C.G.T.,Valkyria Chronicles Specials,,9,2009 - 2010,DVD Special,A-1Pictures
52414,675,9719,Macross Flash Back 2012,DramaMechaMilitarySci-Fi,1,1987-1987,OVA,Nonefoundaddsome,Macross 7 Encore,DramaMechaMusicSciFi,3,1995,OVA,AshiProductions
52425,257,9720,Chocchan Monogatari,DramaHistoricalSliceofLife,1,1996-1996,Movie,TriangleStaff,Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei,SciFi,4,2007,OVA,Planet
52427,299,9720,Shouwa Monogatari (Movie),DramaHistorical,1,2011-2011,Movie,WaoWorld,Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei,SciFi,4,2007,OVA,Planet
52530,980,9730,Galaxy Angel 3 Specials,ComedySci-Fi,2,2003-2003,Special,BroccoliBandaiEntertainment,Da Capo Second Season Specials,BasedonanErogeBasedonaVisualNovelComedyOmake,7,2006,DVD Special,Feel
52602,160,9731,Space Adventure Cobra (Space Adventure Cobra: The Movie),ActionAdventureSci-FiSpace,1,1982-1982,Movie,TMSEntertainmentDiscotek,The Adventures of the Little Prince,Adventure,39,1978 - 1979,TV,Knack
52690,1092,9753,Hikari to Mizu no Daphne Specials,ActionComedyEcchi,2,2004-2004,Special,J.C.StaffSentaiFilmworks,Nadia: Secret of the Blue Water Specials,,10,2003,DVD Special,Gainax
52729,942,9760,Maria-sama ga Miteru 3rd Specials,Comedy,5,2006-2007,Special,StudioDeenRightStuf,Kaibutsu Oujo OVA Specials,,3,2010 - 2011,DVD Special,TatsunokoPro.
52874,1208,9761,Gundam Build Fighters Specials,ComedyMecha,3,2014-2014,Special,Sunrise,Kaibutsu Oujo OVA: Kerberotte Specials,,3,2010 - 2011,DVD Special,TatsunokoPro.
52916,1005,9762,Karneval Specials,Comedy,11,2013-2013,Special,BandaiVisualManglobe,Princess Resurrection OVA Specials,,3,2010 - 2011,DVD Special,TatsunokoPro.
52929,1050,9762,Mai-HiME Specials (My-Hime Specials),Comedy,27,2005-2010,Special,Sunrise,Princess Resurrection OVA Specials,,3,2010 - 2011,DVD Special,TatsunokoPro.
52980,3137,9762,Himesama Goyoujin (Princess Beware),Comedy,12,2006-2006,TV,BandaiVisualNomad,Princess Resurrection OVA Specials,,3,2010 - 2011,DVD Special,TatsunokoPro.
53007,991,9763,Sabagebu! Specials,ActionComedyMilitaryShoujo,6,2014-2015,Special,LantisPierrotPlus,Princess Resurrection: Kerberotte Specials,,3,2010 - 2011,DVD Special,TatsunokoPro.
53008,999,9763,Suisei no Gargantia Specials,ActionMechaSci-Fi,2,2013-2013,Special,ProductionI.GVizMedia,Princess Resurrection: Kerberotte Specials,,3,2010 - 2011,DVD Special,TatsunokoPro.
53081,965,9764,Maria-sama ga Miteru 4th Specials,Comedy,11,2009-2009,Special,StudioDeenRightStuf,Genshiken Nidaime Specials,ComedyOtakuCulture,4,2013,DVD Special,ProductionI.G
53293,986,9781,Kindaichi Shounen no Jikenbo Specials,MysteryShounen,2,2007-2007,Special,ToeiAnimation,Unbreakable Machine-Doll Specials,,6,2013 - 2014,DVD Special,Lerche
