_id,ltable_ID,rtable_ID,ltable_Title,ltable_Genres_Merged,ltable_Episodes,ltable_Year,ltable_Type,ltable_ProductionHouse_Merged,rtable_Title,rtable_Genres_Merged,rtable_Episodes,rtable_Year,rtable_Type,rtable_ProductionHouse_Merged
59516,1169,7787,Fight Ippatsu! Juuden-chan!! Specials,ComedyEcchi,6,2009-2010,Special,StudioHibariMediaBlasters,Shakugan no Shana S Specials,Comedy,4,2009 - 2010,DVD Special,J.C.Staff
59863,2910,7818,Examurai Sengoku,ActionMartialArtsSamuraiSci-Fi,24,2009-2009,TV,TMSEntertainment,Sengoku Basara Two Special,,1,2011,DVD Special,ProductionI.G
60023,694,7840,Tales of Phantasia The Animation (Tales of Phantasia),AdventureFantasyShounen,4,2004-2006,OVA,GeneonUniversalEntertainmentActasFrontierWorks,Heppoko Jikken Animation Excel Saga,ActionBasedonaMangaComedyParodySciFiViolence,26,1999 - 2000,TV,J.C.Staff
60339,1091,7867,Yama no Susume Second Season Specials,ComedySeinenSliceofLife,2,2014-2015,Special,8bitEarthStarEntertainment,Mobile Suit Gundam SEED Destiny Special Edition III: The Hell Fire of Destiny,SciFi,1,2006,TV Special,Sunrise
60375,450,7868,Goku Sayonara Zetsubou Sensei (Goodbye Mr. Despair OAD),ComedyParodySchool,3,2008-2009,OVA,Shaft,Kidou Senshi Gundam SEED Destiny Special Edition III: Sadame no Goka,SciFi,1,2006,TV Special,Sunrise
60880,3137,7906,Himesama Goyoujin (Princess Beware),Comedy,12,2006-2006,TV,BandaiVisualNomad,Princess Arete,DramaFantasyMedieval,1,2001,Movie,Studio4\xc2\xb0C
61171,257,7925,Chocchan Monogatari,DramaHistoricalSliceofLife,1,1996-1996,Movie,TriangleStaff,Ore Monogatari!!,BasedonaMangaComedyDramaRomanceShoujo,24,2015,TV,MADHOUSE
61182,1380,7925,Nisemonogatari,ComedyMysterySupernatural,11,2012-2012,TV,AniplexShaftKodanshaRakuonshaAniplexofAmerica,Ore Monogatari!!,BasedonaMangaComedyDramaRomanceShoujo,24,2015,TV,MADHOUSE
61466,211,7946,Alps no Shoujo Heidi (1979) (The Story of Heidi),DramaHistoricalSliceofLife,1,1979-1979,Movie,NipponAnimation,"Legend of the Galactic Heroes: A Hundred Billion Stars, A Hundred Billion Lights",BasedonaNovelOuterSpaceSpaceOpera,24,1998 - 2000,OVA,
61729,1391,7971,Yowamushi Pedal,ComedyDramaShounenSports,38,2013-2014,TV,TMSEntertainmentDiscotekTOHOanimation,Yowamushi Pedal: Grande Road,BasedonaMangaCyclingSchoolClubSchoolLifeSports,24,2014 - 2015,TV,TMSEntertainment
61737,2434,7973,Gyouten Ningen Batsealer (Captain Fatz and the Seamorphs),ActionAdventureFantasyMagic,52,2001-2002,TV,GroupTAC,Captain Harlock: Mystery of the Arcadia,BasedonanAnimeOuterSpaceSciFiSpacePirates,1,1978,Movie,ToeiAnimation
61902,916,7990,Inu x Boku SS Special (Inu X Boku Secret Service Special),ComedyShounenSupernatural,1,2012-2012,Special,AniplexDavidProductionSentaiFilmworks,Kidou Senshi Gundam SEED Destiny Special Edition II: Sorezore no Ken,SciFi,1,2006,TV Special,Sunrise
61945,1149,7990,Mini Van Special,ComedyGame,1,2013-2013,Special,DLE,Kidou Senshi Gundam SEED Destiny Special Edition II: Sorezore no Ken,SciFi,1,2006,TV Special,Sunrise
61986,2562,7994,Suteki Tantei Labyrinth (Fantastic Detective Labyrinth),MysterySci-Fi,25,2007-2008,TV,StudioDeenRightStuf,Mythical Detective Loki Ragnarok,ComedyDetectivesMagicSupernatural,26,2003,TV,StudioDeen
62192,385,8008,Chuunibyou demo Koi ga Shitai! Lite (Chuni-Shorts),ComedySchool,6,2012-2012,ONA,KyotoAnimationSentaiFilmworks,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie Lite,BasedonaLightNovel,1,2014,DVD Special,KyotoAnimation
62343,968,8019,Seikai no Monshou Special,ActionMilitaryRomanceSci-FiSpace,1,2000-2000,Special,SunriseBandaiVisualWOWOWBeSTACK,Kidou Senshi Gundam SEED Destiny Special Edition Kanketsu Hen: Jiyuu no Daishou,SciFi,1,2007,TV Special,Sunrise
62426,1519,8020,Mobile Suit Gundam Seed,ActionDramaMechaMilitaryRomanceSci-FiSpace,50,2002-2003,TV,SunriseAsatsuDKMainichiBroadcastingBandaiEntertainmentSonyMusicEntertainmentAtelierMusa,Kidou Senshi Gundam SEED Destiny Special Edition Kanketsu Hen: Jiyuu no Daishou,SciFi,1,2007,TV Special,Sunrise
62580,1018,8034,Toaru Majutsu no Index II Specials,ComedyParody,2,2011-2011,Special,J.C.Staff,High School DxD Specials,DemonsEcchiFantasyNudity,6,2012,DVD Special,TNK
62661,421,8040,Ninja Slayer From Animation,Action,26,2015-2015,ONA,StarchildRecordsFUNimationEntertainmentTriggerGrooove,Garo The Animation,ActionAdventureBasedonaTVSeriesDemonsFantasyMagicMedievalNudityPhysicalAbuseViolence,24,2014 - 2015,TV,Mappa
62706,2327,8043,The iDOLM@STER Cinderella Girls,ComedyDramaMusic,13,2015-2015,TV,AniplexA-1PicturesHalfH.PStudioNipponColumbiaNamcoBandaiGames,The IDOLM@STER: Cinderella Girls,BasedonaVideoGameIdols,13,2015,TV,A-1Pictures
62782,1013,8052,Solty Rei Specials,ComedyDrama,2,2006-2007,Special,GonzoAICTVAsahiFUNimationEntertainment,Overlord Specials,BasedonaLightNovelComedyMMORPGVirtualReality,8,2015,DVD Special,StudioPuyukai
62909,1092,8056,Hikari to Mizu no Daphne Specials,ActionComedyEcchi,2,2004-2004,Special,J.C.StaffSentaiFilmworks,Gugure! Kokkuri-san Specials,BasedonaMangaComedyJapaneseMythologySupernatural,6,2014 - 2015,DVD Special,TMSEntertainment
62949,1555,8057,Toaru Kagaku no Railgun (A Certain Scientific Railgun),ActionFantasySci-FiSuperPower,24,2009-2010,TV,J.C.StaffGeneonUniversalEntertainmentFUNimationEntertainmentMovicAT-XASCIIMediaWorksProjectRailgun,Love Song of a Certain Pilot,AviationBasedonaLightNovelFantasyRomance,13,2014,TV,TMSEntertainment
62955,2239,8059,Toaru Hikuushi e no Koiuta (The Pilot&#039;s Love Song),AdventureDramaRomance,13,2014-2014,TV,BandaiVisualTMSEntertainmentNISAmericaInc.3xCubeZERO-A,The Pilot's Love Song,AviationBasedonaLightNovelFantasyRomance,13,2014,TV,TMSEntertainment
62967,1780,8061,Bishoujo Senshi Sailor Moon SuperS (Sailor Moon SuperS),DramaMagicRomanceShoujo,39,1995-1996,TV,ToeiAnimationTVAsahiVizMedia,Bishoujo Senshi Sailor Moon Super S,ComedyFamilyFriendlyMagicalGirlMonster-of-the-weekRomanceShoujo,39,1995 - 1996,TV,ToeiAnimation
63230,1072,8106,Dragon Ball Specials,ComedyFantasyShounenSuperPower,2,1988-1988,Special,ToeiAnimation,Dragon Ball: Yo! The Return of Son-Goku and Friends!!,ActionShounenSuperpowers,1,2008,TV Special,ToeiAnimation
63340,1021,8115,Pokemon Diamond &amp; Pearl Specials,ActionComedyFantasyKids,2,2011-2011,Special,OrientalLightandMagic,Shakugan no Shana Specials,ComedyFantasyTsundere,4,2006 - 2007,DVD Special,J.C.Staff
63401,1173,8115,Shinmai Maou no Testament Specials,ComedyEcchi,6,2015-2015,Special,ProductionIMS,Shakugan no Shana Specials,ComedyFantasyTsundere,4,2006 - 2007,DVD Special,J.C.Staff
63405,1179,8115,Etotama Specials,ActionComedyFantasy,6,2015-2015,Special,ShirogumiEncourageFilms,Shakugan no Shana Specials,ComedyFantasyTsundere,4,2006 - 2007,DVD Special,J.C.Staff
63457,788,8125,Souryuuden (Legend of the Dragon Kings),DramaMysterySuperPowerSupernatural,12,1991-1993,OVA,KittyFilmsKodanshaFujiTV,Saint Seiya Movie 3: Legend of Crimson Youth,ActionFantasyHandtoHandCombatSciFiShounenSuperpowersViolence,1,1988,Movie,ToeiAnimation
63718,3114,8168,Choujin Sentai Baratack,AdventureMechaSci-Fi,31,1977-1978,TV,ToeiAnimation,Muteki Choujin Zanbot 3,Mecha,23,1977 - 1978,TV,Sunrise
63858,833,8188,Otogi Story Tenshi no Shippo Specials (Angel Tales),ComedyFantasyMagicRomance,2,2002-2002,OVA,Nonefoundaddsome,Kidou Senshi Gundam SEED Destiny Special Edition I: Kudakareta Sekai,SciFi,1,2006,TV Special,Sunrise
64104,1268,8218,Owarimonogatari,ComedyMysterySupernatural,12,2015-2015,TV,Shaft,Geragera Buus Monogatari,AnimalProtagonistsComedyEpisodicFamilyFriendly,104,1987 - 1988,TV,
64193,912,8236,Hachimitsu to Clover Specials (Honey and Clover Specials),ComedyDramaJoseiRomanceSliceofLife,2,2005-2006,Special,J.C.Staff,To Aru Kagaku no Railgun Specials,ComedyMagicPsychicPowersSciFiSupernatural,2,2010,DVD Special,J.C.Staff
64286,908,8243,Rurouni Kenshin DVD-BOX Special Ending,HistoricalRomance,1,2007-2007,Special,AniplexSMEVisualWorksFujiTV,Gekijouban Toriko: Bishokushin no Special Menu,,1,2013,Movie,ToeiAnimation
64737,1160,8290,Taiho Shichau zo in America (You&#039;re Under Arrest: No Mercy!!),ActionComedyPoliceShounen,1,2002-2002,Special,TBSKodansha,You're Under Arrest! No Mercy!!,ActionAmericaPolice,1,2002,TV Special,StudioDeen
64796,991,8297,Sabagebu! Specials,ActionComedyMilitaryShoujo,6,2014-2015,Special,LantisPierrotPlus,Senyuu. Specials,Comedy,5,2013,DVD Special,Ordet
65097,390,8350,Bakumatsu Kikansetsu Irohanihoheto,ActionDramaHistoricalSamurai,26,2006-2007,ONA,SunriseBandaiVisualSentaiFilmworks,Shin Kyuuseishu Densetsu Hokuto no Ken Yuria-den,,1,2007,OVA,TMSEntertainment
65155,588,8356,Choujigen Game Neptune The Animation OVA,ActionComedyFantasySci-Fi,1,2014-2014,OVA,FrontierWorksFUNimationEntertainmentIdeaFactoryDavidProduction,Animation Runner Kuromi 2,AnimeIndustryComedyOriginalWorkOtakuCultureParodyWorkLife,1,2004,OVA,Yumeta
65552,1100,8380,Cluster Edge Specials,ActionFantasyMilitarySci-Fi,3,2006-2006,Special,SentaiFilmworks,Nichijou Specials,ComedySliceofLife,14,2011 - 2012,DVD Special,KyotoAnimation
65553,1103,8380,Genshiken Nidaime Specials,ComedyParodySliceofLife,4,2013-2013,Special,ProductionI.GStarchildRecords,Nichijou Specials,ComedySliceofLife,14,2011 - 2012,DVD Special,KyotoAnimation
65876,1406,8401,Kami nomi zo Shiru Sekai II (The World God Only Knows II),ComedyHaremRomanceShounenSupernatural,12,2011-2011,TV,TVTokyoGeneonUniversalEntertainmentManglobeSentaiFilmworks,Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,FantasyMagic,9,2009,TV,KyotoAnimation
65903,208,8408,Yuu☆Yuu☆Hakusho (Movie) (Yu Yu Hakusho: The Movie),ActionAdventureComedy,1,1993-1993,Movie,StudioPierrotFUNimationEntertainmentMediaBlasters,Dragon Ball Movie 4: The Path to Power,AdventureShounenSuperpowers,1,1996,Movie,ToeiAnimation
66063,2159,8420,Kyou no Go no Ni (2008),ComedyEcchiSchoolSeinen,13,2008-2008,TV,XebecStarchildRecordsTVTokyoMusic,Kyou no Go no Ni TV,BasedonaMangaComedyEcchiSchoolLifeSliceofLife,13,2008,TV,XEBEC
66162,277,8442,Tottoi (Secret of the Seal),AdventureDramaKidsSliceofLife,1,1992-1992,Movie,NipponAnimation,Lupin III: The Secret of Mamo,ActionAdventureThieves,1,1978,Movie,TMSEntertainment
66625,1184,8498,Joshi Kousei Specials (High School Girls Specials),EcchiSchoolSliceofLife,3,2006-2006,Special,Arms,Danshi Koukousei no Nichijou,BasedonaMangaComedySchoolLifeSliceofLife,12,2012,TV,Sunrise
66800,980,8519,Galaxy Angel 3 Specials,ComedySci-Fi,2,2003-2003,Special,BroccoliBandaiEntertainment,Galaxy Angel S,ComedySciFi,2,2003,TV Special,
66843,2375,8521,Blue Seed,ActionAdventureComedyDemonsDramaEcchiHorrorMysteryRomanceSci-Fi,26,1994-1995,TV,ProductionI.GADVFilmsNASMovicProductionReed,Blue Legend Shoot!,BasedonaMangaLoveTriangleRomanceSoccerSports,58,1993 - 1994,TV,ToeiAnimation
66922,279,8531,Terra e... (Movie) (Toward the Terra),ActionDramaSci-FiShounen,1,1980-1980,Movie,ToeiAnimationRightStuf,Black Jack - The Movie,,1,1996,Movie,BeijingSharakuArt
67139,2005,8576,Densetsu no Yuusha Da Garn,MechaSci-FiShounen,46,1992-1993,TV,Sunrise,Kenyu Densetsu Yaiba,ActionComedySamurai,52,1993 - 1994,TV,Pastel
67149,2454,8578,Rocket Girls,AdventureComedySci-Fi,12,2007-2007,TV,MookAnimationBandaiEntertainmentJapanAerospaceExplorationAgencyHappinetPictures,Rocket Girls,ComedyOuterSpaceSciFi,12,2007,TV,MookAnimation
67179,1623,8583,Zero no Tsukaima F (Familiar of Zero F),AdventureEcchiFantasyMagicRomance,12,2012-2012,TV,J.C.StaffSentaiFilmworksCospaShowgate,Zero no Tsukaima: Princess no Rondo Picture Drama,ComedyEcchiMaster-ServantRelationshipPictureDramaRomance,7,2008 - 2009,DVD Special,J.C.Staff
67182,1792,8583,Uta no☆Prince-sama♪ Maji Love 2000% (Uta no Prince Sama 2),ComedyHaremMusicRomanceSchoolShoujo,13,2013-2013,TV,A-1PicturesSentaiFilmworksShowgate,Zero no Tsukaima: Princess no Rondo Picture Drama,ComedyEcchiMaster-ServantRelationshipPictureDramaRomance,7,2008 - 2009,DVD Special,J.C.Staff
67468,1220,8627,Souten no Ken Specials,ActionHistoricalMartialArtsShounen,4,2007-2007,Special,TVAsahiAPPP,Zombie-Loan Specials,Supernatural,2,2008,DVD Special,XEBEC
67630,1226,8630,Comic Party Specials,ComedyDrama,4,2003-2003,Special,OrientalLightandMagicKSS,Girls und Panzer Specials,,6,2012 - 2013,DVD Special,Actas
67717,1125,8637,Teekyuu 2 Specials,ComedySchoolShounenSports,2,2013-2013,Special,MAPPAEarthStarEntertainment,Solty Rei Specials,,2,2006 - 2007,DVD Special,AIC
67952,4,8663,Mononoke Hime (Princess Mononoke),ActionAdventureFantasy,1,1997-1997,Movie,StudioGhibliTokumaShotenGKidsNipponTelevisionNetworkCorporation,Monster Princess,Master-ServantRelationshipSupernatural,25,2007,TV,MADHOUSE
68511,1030,8732,Galaxy Angel Z Special,ComedySci-Fi,1,2002-2002,Special,BroccoliBandaiEntertainment,Yomigaeru Sora -Rescue Wings- Special,,1,2006,DVD Special,J.C.Staff
68763,1081,8746,Tales of the Abyss Special Fan Disc,ComedySliceofLife,2,2009-2009,Special,Sunrise,Vampire Knight Special,ComedySchoolLife,1,2008,DVD Special,StudioDeen
69001,2103,8785,Shin Shirayuki-hime Densetsu Pretear,ComedyDramaFantasyMagicRomanceShoujoSuperPower,13,2001-2001,TV,HalFilmMakerADVFilmsFUNimationEntertainmentKadokawaShotenRondoRobe,Ramayana - Rama Ouji Densetsu,ActionDemonsFantasyHistoricalMonstersReligionViolenceWar,1,1998,Movie,
69103,122,8806,Air Movie (Air: The Motion Picture),DramaRomanceSupernatural,1,2005-2005,Movie,ToeiAnimationFrontierWorksADVFilmsFUNimationEntertainmentVisualArt&#039;s,Street Fighter II: The Movie,ActionBasedonaVideoGameHandtoHandCombatMartialArts,1,1994,Movie,GroupTAC
69202,1184,8807,Joshi Kousei Specials (High School Girls Specials),EcchiSchoolSliceofLife,3,2006-2006,Special,Arms,Shinmai Maou no Testament Specials,DemonsEcchiExplicitSexOmake,6,2015,DVD Special,ProductionIMS
69236,931,8808,Hidamari Sketch Specials,ComedySchoolSliceofLife,2,2007-2007,Special,ShaftLantisSentaiFilmworks,The Testament of Sister New Devil Specials,DemonsEcchiExplicitSexOmake,6,2015,DVD Special,ProductionIMS
69263,999,8808,Suisei no Gargantia Specials,ActionMechaSci-Fi,2,2013-2013,Special,ProductionI.GVizMedia,The Testament of Sister New Devil Specials,DemonsEcchiExplicitSexOmake,6,2015,DVD Special,ProductionIMS
70221,1027,8911,Toaru Majutsu no Index Specials,ComedyParody,2,2009-2009,Special,J.C.Staff,Shirobako Specials,OriginalWork,2,2015,DVD Special,P.A.Works
70442,60,8922,Giovanni no Shima (Giovanni&#039;s Island),DramaHistorical,1,2014-2014,Movie,ProductionI.GWarnerBros.,Friends: Mononoke Shima no Naki,,1,2011,Movie,Robot
70938,1372,8981,Kimi ni Todoke,RomanceSchoolShoujo,25,2009-2010,TV,ProductionI.GVAPNISAmericaInc.NipponTelevisionNetworkCorporation,Kimi ni Todoke 2nd Season,BasedonaMangaComedyDramaRomanceSchoolLifeShoujo,12,2011,TV,ProductionI.G
70984,2562,8987,Suteki Tantei Labyrinth (Fantastic Detective Labyrinth),MysterySci-Fi,25,2007-2008,TV,StudioDeenRightStuf,Detective Conan Movie 6: The Phantom of Baker Street,,1,2002,Movie,TMSEntertainment
71032,1377,8995,Mobile Suit Gundam 00 Second Season (Gundam 00),ActionDramaMechaMilitarySci-FiSpace,25,2008-2009,TV,SunriseMainichiBroadcastingBandaiEntertainment,Mobile Suit Gundam Unicorn,MechaSciFi,7,2010 - 2014,OVA,Sunrise
71168,79,9007,Aa! Megami-sama! Movie (Ah! My Goddess: The Movie),ComedyMagicRomanceSeinenSupernatural,1,2000-2000,Movie,BandaiVisualGeneonUniversalEntertainmentAICPonyCanyonKodanshaMovicSega,Persona 3 The Movie 2: Midsummer Knight's Dream,BasedonaVideoGame,1,2014,Movie,AICA.S.T.A.
71508,1055,9050,Grisaia no Rakuen Specials,ComedyEcchi,5,2015-2015,Special,Nonefoundaddsome,Aria the Scarlet Ammo Special,BasedonaLightNovel,1,2011,DVD Special,J.C.Staff
71535,50,9053,Aikatsu! Movie,MusicSchoolShoujoSliceofLife,1,2014-2014,Movie,Sunrise,Aquarion Movie,MechaSciFi,1,2007,Movie,Satelight
71597,2058,9062,Fuujin Monogatari (Windy Tales),DramaFantasySchoolSliceofLifeSupernatural,13,2004-2005,TV,ProductionI.GTouhoukuShinshaSentaiFilmworks,Wakakusa Monogatari: Nan to Jou Sensei,BasedonaNovelCountrysideDramaEuropeFamilyFriendlyWorldMasterpieceTheater,40,1993,TV,NipponAnimation
71640,970,9065,Grisaia no Meikyuu Special,ComedyEcchi,1,2015-2015,Special,FrontierWorks8bit,Kyou no Go no Ni Special,ComedySchoolLife,1,2008,DVD Special,Shinkuukan
71828,1172,9072,No Game No Life Specials,EcchiFantasyGame,6,2014-2014,Special,MadhouseMediaFactorySentaiFilmworks,Renkin San-kyuu Magical Pokan Specials,,3,2006,DVD Special,REMIC
71845,2273,9072,Taiho Shichau zo Special (You&#039;re Under Arrest Mini Specials),ActionComedyPoliceShounen,20,1999-1999,TV,TBS,Renkin San-kyuu Magical Pokan Specials,,3,2006,DVD Special,REMIC
71889,1013,9073,Solty Rei Specials,ComedyDrama,2,2006-2007,Special,GonzoAICTVAsahiFUNimationEntertainment,Magical Pokan Specials,,3,2006,DVD Special,REMIC
72428,1029,9115,Toaru Kagaku no Railgun S Specials,Comedy,2,2013-2013,Special,J.C.Staff,Naruto Shippuden: Konoha Gakuen Picture Drama Special,ComedyDelinquentsPictureDramaSchoolLife,1,2008,DVD Special,StudioPierrot
72577,821,9140,Boku wa Imouto ni Koi wo Suru,RomanceShoujo,1,2005-2005,OVA,Y.O.U.C,Ore no Imouto ga Konna ni Kawaii Wake ga Nai. Animated Commentary,,10,2013,DVD Special,A-1Pictures
72699,1255,9157,Fate/Zero 2nd Season,ActionFantasySupernaturalThriller,12,2012-2012,TV,AniplexufotableNitroplusAniplexofAmericaseikaishaNotes,Godannar 2nd Season,ActionAliensEcchiMechaPost-apocalypticRomanceSciFi,13,2004,TV,OLM
72733,987,9158,Aria The Origination Picture Drama,FantasySci-FiSliceofLife,7,2008-2008,Special,HalFilmMakerRightStuf,Kikaider-01: The Animation,ActionAndroidsCyborgsRobots,4,2001 - 2002,OVA,Radix
73047,1177,9187,Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials,ComedyRomanceSeinenSliceofLife,3,2013-2013,Special,AniplexA-1PicturesAniplexofAmerica,Galaxy Angel A Specials,Comedy,2,2004 - 2006,DVD Special,MADHOUSE
73176,863,9218,Soreyuke! Uchuu Senkan Yamamoto Yohko II,ActionAdventureSci-Fi,3,1997-1997,OVA,J.C.StaffKadokawaShoten,Uchuu Senkan Yamato 2199: Tsuioku no Koukai,BasedonanAnimeRecap,1,2014,Other,
73418,2970,9238,Kagaku Ninja-tai Gatchaman II (Eagle Riders),ActionAdventureSci-FiShounen,52,1978-1979,TV,TatsunokoProductions,Gatchaman F,SciFi,48,1979 - 1980,TV,TatsunokoPro.
73512,1224,9250,Thermae Romae x Yoyogi Animation Gakuin Collaboration,ComedyHistoricalSeinen,1,2012-2012,Special,DLE,Persona 4 The Golden Animation,BasedonaVideoGameFantasyMysterySupernatural,12,2014,TV,A-1Pictures
73634,718,9263,Mahou Shoujo-tai Arusu the Adventure,AdventureComedyFantasyMagic,6,2007-2007,OVA,Studio4°C,Dragon Ball Movie 3: Mystical Adventure,AdventureShounen,1,1988,Movie,ToeiAnimation
73688,1548,9274,Heartcatch Precure!,ActionComedyFantasyMagicSchoolShoujoSliceofLife,49,2010-2011,TV,ToeiAnimation,Eiga Precure All Stars DX2: Kibou no Hikari - Rainbow Jewel wo Mamore!,MagicalGirlShoujo,1,2010,Movie,ToeiAnimation
74124,1125,9316,Teekyuu 2 Specials,ComedySchoolShounenSports,2,2013-2013,Special,MAPPAEarthStarEntertainment,Sumomomo Momomo Specials,ComedyMartialArts,2,2007,DVD Special,StudioHibari
74207,1017,9329,Bakuman. 2 Special,Comedy,1,2012-2012,Special,J.C.Staff,Tantei Opera Milky Holmes: Summer Special,,1,2011,TV Special,J.C.Staff
74228,1215,9329,Fireball Special,ComedySci-Fi,1,2009-2009,Special,JinnisAnimationStudios,Tantei Opera Milky Holmes: Summer Special,,1,2011,TV Special,J.C.Staff
74272,971,9339,Shaman King Specials,ActionComedyShounenSupernatural,5,2000-2004,Special,NipponAnimationXebecTVTokyoMusic,Sound! Euphonium Specials,BasedonaNovelComedyMusicSchoolClubSchoolLife,4+,2015 - ?,DVD Special,KyotoAnimation
74341,38,9350,Flanders no Inu (Movie) (The Dog of Flanders),AdventureDrama,1,1997-1997,Movie,NipponAnimationShochikuFujiTVPioneerLDC,Dragon Ball Movie 1: Curse of the Blood Rubies,ActionAdventureShounen,1,1986,Movie,ToeiAnimation
74457,992,9363,Shakugan no Shana III (Final) Specials,ComedyParody,2,2012-2012,Special,J.C.StaffFUNimationEntertainment,Toriko x One Piece Collabo Special,ActionAdventureComedyCrossoverFoodPiratesShounenSuperpowers,2,2011,TV Special,ToeiAnimation
74591,1161,9381,Witch Craft Works Specials,ComedyMagic,6,2014-2014,Special,J.C.StaffLantis,Witch Craft Works OVA,,1,2015,OVA,J.C.Staff
75111,1036,9450,Shin Tenchi Muyou! Specials,ComedyRomanceSci-FiShounen,6,1997-1997,Special,AICPioneerLDC,Dog Days' Specials,ActionFantasyPersoninaStrangeWorldRecapWar,13,2012 - 2013,DVD Special,SevenArcs
75513,1091,9466,Yama no Susume Second Season Specials,ComedySeinenSliceofLife,2,2014-2015,Special,8bitEarthStarEntertainment,Yojouhan Shinwa Taikei Specials,Comedy,3,2010,DVD Special,MADHOUSE
75576,785,9473,Morita-san wa Mukuchi,ComedySchoolSliceofLife,1,2011-2011,OVA,DAXProductionStudioGramSevenDreamCreation,Morita-san wa Mukuchi. 2,BasedonaMangaComedySchoolLifeSliceofLife,13,2011,TV,Seven
75771,2486,9497,Genji Monogatari Sennenki (Millennium Old Journal: Tale of Genji),DramaHistoricalJoseiRomance,11,2009-2009,TV,TokyoMovieShinshaTezukaProductions,Cinderella Monogatari,BasedonaFairyTaleFantasyRomance,26,1996,TV,TatsunokoPro.
75937,152,9528,One Piece (Movie),ActionAdventureComedyFantasyShounenSuperPower,1,2000-2000,Movie,ToeiAnimation,One Piece: Episode of Sabo,ActionAdventureBasedonaMangaPiratesShounenSuperpowers,1,2015,TV Special,ToeiAnimation
76313,1120,9563,Myself ; Yourself Specials,DramaRomanceSchool,2,2008-2008,Special,DogaKobo,Teekyuu 4 Specials,BasedonaMangaComedy,2,2015,DVD Special,Millepensee
76322,1161,9563,Witch Craft Works Specials,ComedyMagic,6,2014-2014,Special,J.C.StaffLantis,Teekyuu 4 Specials,BasedonaMangaComedy,2,2015,DVD Special,Millepensee
76394,26,9579,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,DramaSliceofLifeSupernatural,1,2013-2013,Movie,AniplexA-1PicturesAniplexofAmerica,Smile Pretty Cure! Movie: Ehon no Naka wa Minna Chiguhagu!,,1,2012,Movie,ToeiAnimation
76591,662,9602,Tokumu Sentai Shinesman (Special Duty Combat Unit Shinesman),ActionComedySci-Fi,2,1996-1996,OVA,ProductionI.GAnimateFilmMediaBlasters,Tsukuyomi -Moon Phase- Special,,1,2006,DVD Special,Shaft
76812,1021,9630,Pokemon Diamond &amp; Pearl Specials,ActionComedyFantasyKids,2,2011-2011,Special,OrientalLightandMagic,Kita e ~Diamond Dust Drops~ Special,,1,2004,DVD Special,StudioDeen
77511,1079,9696,Terra e... Specials,AdventureDramaSci-Fi,3,2007 to 2008-2007 to 2008,Special,MinamiMachiBugyousho,Valkyria Chronicles Specials,,9,2009 - 2010,DVD Special,A-1Pictures
77838,1047,9730,Thermae Romae Specials,ComedyHistoricalSeinen,2,2012-2012,Special,DLE,Da Capo Second Season Specials,BasedonanErogeBasedonaVisualNovelComedyOmake,7,2006,DVD Special,Feel
78046,1050,9753,Mai-HiME Specials (My-Hime Specials),Comedy,27,2005-2010,Special,Sunrise,Nadia: Secret of the Blue Water Specials,,10,2003,DVD Special,Gainax
78080,1735,9753,Fushigi no Umi no Nadia (Nadia: Secret of Blue Water),AdventureComedyRomanceSci-Fi,39,1990-1991,TV,GainaxADVFilmsNHKSogoVisionSentaiFilmworks,Nadia: Secret of the Blue Water Specials,,10,2003,DVD Special,Gainax
78337,979,9762,Bakuman. 3 Specials,Comedy,2,2013-2013,Special,J.C.Staff,Princess Resurrection OVA Specials,,3,2010 - 2011,DVD Special,TatsunokoPro.
78344,992,9762,Shakugan no Shana III (Final) Specials,ComedyParody,2,2012-2012,Special,J.C.StaffFUNimationEntertainment,Princess Resurrection OVA Specials,,3,2010 - 2011,DVD Special,TatsunokoPro.
78354,1027,9762,Toaru Majutsu no Index Specials,ComedyParody,2,2009-2009,Special,J.C.Staff,Princess Resurrection OVA Specials,,3,2010 - 2011,DVD Special,TatsunokoPro.
78558,991,9764,Sabagebu! Specials,ActionComedyMilitaryShoujo,6,2014-2015,Special,LantisPierrotPlus,Genshiken Nidaime Specials,ComedyOtakuCulture,4,2013,DVD Special,ProductionI.G
78600,1153,9764,Umineko no Naku Koro ni Specials (When the Seagulls Cry Specials),ComedyParody,26,2009-2010,Special,StudioDeenFrontierWorks,Genshiken Nidaime Specials,ComedyOtakuCulture,4,2013,DVD Special,ProductionI.G
78652,1900,9769,Gatchaman Crowds,AdventureSci-Fi,12,2013-2013,TV,VAPTatsunokoProductionsDAXProductionSentaiFilmworksNipponTelevisionNetworkCorporation,Kagaku Ninja-Tai Gatchaman II,SciFi,52,1978 - 1979,TV,TatsunokoPro.
78685,1925,9778,Dragon Ball Super,ActionAdventureComedyFantasyMartialArtsShounenSuperPower,Unknown,2015 -2015 ,TV,ToeiAnimationYomikoAdvertisingFujiTV,Dragon Ball: Goku's Traffic Safety,Educational,1,1988,TV Special,ToeiAnimation
